length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
20.46,0.100,Flat,5,5,start,Start,null,,,
0.87,-2.900,Flat,5,5,,,,,,
10.42,1.300,Flat,5,5,,,,,,
0.44,-3.300,Abfahrt,5,5,,,,,,
0.43,4.300,Hill,5,5,,,,,,
4.12,1.000,Flat,5,5,,,,,,
1.75,4.600,Hill,5,5,,,,,,
16.28,-0.500,Flat,5,5,,,,,,
0.62,-5.300,Abfahrt,5,5,,,,,,
6.26,2.000,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
1.14,-5.200,Abfahrt,5,5,,,,,,
0.71,-1.000,Flat,5,5,,,,,,
1.26,-4.600,Abfahrt,5,5,,,,,,
2.53,3.100,Hill,5,5,,,,,,
0.66,-2.100,Flat,5,5,,,,,,
4.21,3.000,Hill,5,5,,,,,,
3.10,-4.800,Abfahrt,5,5,,,,,,
1.99,-0.200,Flat,5,5,,,,,,
0.49,-4.300,Abfahrt,5,5,,,,,,
2.94,1.800,Flat,5,5,,,,,,
0.79,-2.600,Flat,5,5,,,,,,
4.49,1.700,Flat,5,5,,,,,,
1.06,-2.000,Flat,5,5,,,,,,
1.01,2.400,Flat,5,5,,,,,,
0.68,-3.300,Abfahrt,5,5,,,,,,
1.59,1.400,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
2.80,-3.900,Abfahrt,5,5,,,,,,
1.04,0.700,Hill,5,5,climb_start,Anstieg 1,null,,,
0.48,3.600,Hill,5,5,,,,,,
0.51,8.000,Hill,5,5,,,,,,
0.42,1.400,Flat,5,5,,,,,,
0.68,11.500,Hill,5,5,,,,,,
0.74,-1.200,Flat,5,5,,,,,,
0.45,3.300,Hill,5,5,,,,climb_top,Anstieg 1,HC
0.78,-1.800,Flat,5,5,,,,,,
0.68,-5.900,Abfahrt,5,5,,,,,,
4.11,-0.200,Flat,5,5,,,,,,
0.56,6.600,Hill,5,5,,,,,,
0.40,-1.400,Flat,5,5,,,,,,
0.59,-8.200,Abfahrt,5,5,,,,,,
1.23,2.500,Hill,5,5,,,,,,
1.78,-0.800,Flat,5,5,,,,,,
1.48,11.000,Medium_Mountain,5,5,climb_start,Anstieg 2,null,,,
1.06,7.600,Medium_Mountain,5,5,,,,climb_top,Anstieg 2,2
0.67,-4.500,Abfahrt,5,5,,,,,,
1.04,-0.600,Flat,5,5,,,,,,
0.52,-5.300,Abfahrt,5,5,,,,,,
0.36,6.600,Hill,5,5,,,,,,
0.90,-7.000,Abfahrt,5,5,,,,,,
0.38,6.400,Hill,5,5,,,,,,
0.37,-5.900,Abfahrt,5,5,,,,,,
1.11,4.400,Hill,5,5,,,,,,
0.58,-7.800,Abfahrt,5,5,,,,,,
1.05,-1.900,Flat,5,5,,,,,,
0.71,6.600,Hill,5,5,,,,,,
0.46,-6.400,Abfahrt,5,5,,,,,,
0.41,-13.900,Abfahrt,5,5,,,,,,
1.12,-10.400,Abfahrt,5,5,,,,,,
0.98,8.900,Hill,5,5,,,,,,
1.39,-6.800,Abfahrt,5,5,,,,,,
0.68,-2.700,Abfahrt,5,5,,,,,,
0.55,1.600,Flat,5,5,,,,,,
0.76,-2.700,Flat,5,5,,,,,,
4.46,1.700,Flat,5,5,,,,,,
1.06,-2.000,Flat,5,5,,,,,,
1.03,2.300,Flat,5,5,,,,,,
0.67,-3.400,Abfahrt,5,5,,,,,,
1.59,1.400,Flat,5,5,,,,,,
2.78,-3.900,Abfahrt,5,5,,,,,,
1.17,0.800,Hill,5,5,climb_start,Anstieg 3,null,,,
0.89,6.300,Hill,5,5,,,,,,
0.42,1.400,Hill,5,5,,,,,,
0.68,11.500,Hill,5,5,,,,,,
0.74,-1.300,Flat,5,5,,,,,,
0.45,3.300,Hill,5,5,,,,climb_top,Anstieg 3,3
0.78,-1.800,Flat,5,5,,,,,,
0.68,-5.900,Abfahrt,5,5,,,,,,
4.11,-0.200,Flat,5,5,,,,,,
0.56,6.600,Hill,5,5,,,,,,
0.40,-1.400,Flat,5,5,,,,,,
0.60,-8.100,Abfahrt,5,5,,,,,,
1.22,2.500,Medium_Mountain,5,5,climb_start,Ziel,null,,,
1.78,-0.800,Flat,5,5,,,,,,
1.48,11.000,Medium_Mountain,5,5,,,,,,
1.19,6.900,Medium_Mountain,5,5,,,,finish_mountain,Ziel,2
