length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
109.18,0.200,Flat,5,5,start,Start,null,,,
0.98,8.000,Hill,5,5,,,,sprint_intermediate,Sprint 1,Sprint
0.91,5.200,Hill,5,5,,,,,,
0.75,2.100,Flat,5,5,,,,,,
0.41,-9.500,Abfahrt,5,5,,,,,,
0.89,-5.200,Abfahrt,5,5,,,,,,
0.44,-13.900,Abfahrt,5,5,,,,,,
0.58,-10.500,Abfahrt,5,5,,,,,,
0.51,-0.800,Flat,5,5,,,,,,
0.63,6.700,Hill,5,5,,,,,,
0.65,-7.200,Abfahrt,5,5,,,,,,
2.04,0.600,Flat,5,5,,,,,,
0.42,6.200,Hill,5,5,,,,,,
6.69,0.100,Flat,5,5,,,,,,
0.42,-3.600,Abfahrt,5,5,,,,,,
0.79,4.300,Hill,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.77,-3.100,Abfahrt,5,5,,,,,,
1.41,2.000,Flat,5,5,,,,,,
0.73,-1.600,Flat,5,5,,,,,,
0.75,5.500,Hill,5,5,,,,,,
0.79,-0.600,Flat,5,5,,,,,,
0.87,-3.700,Abfahrt,5,5,,,,,,
15.07,0.800,Flat,5,5,,,,,,
0.91,-2.200,Flat,5,5,,,,,,
0.94,2.400,Flat,5,5,,,,,,
0.91,-0.500,Flat,5,5,,,,,,
2.22,2.400,Flat,5,5,,,,,,
1.84,-1.100,Flat,5,5,,,,,,
0.76,3.000,Hill,5,5,,,,,,
2.24,0.300,Flat,5,5,,,,,,
11.35,4.200,Hill,5,5,climb_start,Querciola,null,climb_top,Querciola,3
2.69,-2.400,Abfahrt,5,5,,,,,,
0.64,0.900,Mountain,5,5,climb_start,Corno Alle Scare,null,,,
0.74,-4.600,Mountain,5,5,,,,,,
1.24,7.100,Mountain,5,5,,,,,,
0.63,3.500,Mountain,5,5,,,,,,
0.44,10.500,Mountain,5,5,,,,,,
1.23,5.400,Mountain,5,5,,,,,,
0.71,-2.300,Mountain,5,5,,,,,,
0.44,4.300,Mountain,5,5,,,,,,
0.93,7.400,Mountain,5,5,,,,,,
0.35,2.000,Mountain,5,5,,,,,,
0.95,-1.400,Mountain,5,5,,,,,,
1.27,6.500,Mountain,5,5,,,,,,
0.47,11.900,Mountain,5,5,,,,,,
0.62,5.500,Mountain,5,5,,,,,,
0.71,2.700,Mountain,5,5,,,,,,
1.46,12.100,Mountain,5,5,,,,,,
0.66,9.200,Mountain,5,5,,,,,,
0.63,6.300,Mountain,5,5,,,,finish_mountain,Corno Alle Scare,1
