length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
28.30,0.200,Flat,5,5,start,Start,null,,,
0.71,4.800,Hill,5,5,,,,,,
23.46,0.300,Flat,5,5,,,,,,
0.67,-3.900,Abfahrt,5,5,,,,,,
56.54,0.300,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
1.54,6.600,Hill,5,5,climb_start,Byala Pass,null,,,
1.00,3.100,Hill,5,5,,,,,,
1.19,7.400,Hill,5,5,,,,,,
3.92,3.300,Hill,5,5,,,,climb_top,Byala Pass,3
0.60,-1.500,Flat,5,5,,,,,,
3.86,-5.600,Abfahrt,5,5,,,,,,
8.34,2.000,Medium_Mountain,5,5,climb_start,Vratnik Pass,null,,,
4.90,5.700,Medium_Mountain,5,5,,,,climb_top,Vratnik Pass,3
0.62,-3.100,Abfahrt,5,5,,,,,,
0.74,-6.900,Abfahrt,5,5,,,,,,
0.41,-1.000,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
7.66,-4.900,Abfahrt,5,5,,,,,,
6.96,-1.100,Flat,5,5,,,,,,
0.43,5.100,Hill,5,5,,,,,,
0.93,2.400,Flat,5,5,,,,,,
1.54,-3.300,Abfahrt,5,5,,,,,,
3.31,0.700,Flat,5,5,,,,,,
0.49,7.600,Hill,5,5,,,,,,
6.21,-0.800,Flat,5,5,,,,,,
1.12,2.400,Flat,5,5,,,,,,
0.66,-4.400,Abfahrt,5,5,,,,,,
0.89,-1.300,Flat,5,5,,,,,,
1.41,-6.000,Abfahrt,5,5,,,,,,
1.25,0.200,Flat,5,5,,,,,,
1.08,5.700,Hill,5,5,,,,,,
1.38,1.200,Flat,5,5,,,,,,
0.51,-3.300,Abfahrt,5,5,,,,,,
0.69,-7.200,Abfahrt,5,5,,,,,,
6.63,-1.200,Flat,5,5,,,,,,
0.50,2.400,Flat,5,5,,,,,,
0.70,-1.000,Flat,5,5,,,,,,
0.92,-4.100,Abfahrt,5,5,,,,,,
5.70,-0.500,Flat,5,5,,,,,,
1.83,3.800,Hill,5,5,,,,,,
3.69,-4.000,Abfahrt,5,5,,,,,,
2.18,1.400,Flat,5,5,,,,,,
2.24,4.400,Hill,5,5,,,,,,
2.50,-2.400,Abfahrt,5,5,,,,,,
1.23,2.000,Flat,5,5,,,,,,
0.39,7.400,Hill,5,5,,,,,,
5.67,-0.200,Flat,5,5,,,,,,
0.58,6.600,Hill,5,5,climb_start,Lyaskovets Monastery Pass,null,,,
0.65,11.800,Hill,5,5,,,,,,
1.31,8.100,Hill,5,5,,,,,,
0.92,2.100,Flat,5,5,,,,climb_top,Lyaskovets Monastery Pass,3
0.53,-1.700,Flat,5,5,,,,,,
1.38,-7.100,Abfahrt,5,5,,,,,,
5.42,-3.800,Abfahrt,5,5,,,,,,
0.87,5.100,Hill,5,5,,,,finish_flat,Ziel,null
