length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
25.04,0.400,Flat,5,5,start,Start,null,,,
0.44,6.800,Hill,5,5,,,,,,
0.66,1.200,Flat,5,5,,,,,,
0.64,4.800,Hill,5,5,,,,,,
0.43,-1.900,Flat,5,5,,,,,,
1.56,2.100,Flat,5,5,,,,,,
1.06,-5.400,Abfahrt,5,5,,,,,,
0.46,-1.100,Flat,5,5,,,,,,
2.16,-4.300,Abfahrt,5,5,,,,,,
20.00,-0.100,Flat,5,5,,,,,,
0.50,3.600,Hill,5,5,,,,,,
0.84,-1.200,Flat,5,5,,,,,,
0.42,3.800,Hill,5,5,,,,,,
23.11,-0.200,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
0.43,5.600,Hill,5,5,climb_start,Pievi di Santa Stefano,null,,,
0.42,11.400,Hill,5,5,,,,,,
1.57,4.300,Hill,5,5,,,,climb_top,Pievi di Santa Stefano,4
1.45,-7.300,Abfahrt,5,5,,,,,,
0.88,-4.100,Abfahrt,5,5,,,,,,
9.22,0.100,Flat,5,5,,,,,,
1.08,2.900,Hill,5,5,climb_start,La Foce,null,,,
2.56,6.800,Hill,5,5,,,,climb_top,La Foce,4
0.70,-6.300,Abfahrt,5,5,,,,,,
0.59,-0.800,Flat,5,5,,,,,,
0.62,5.600,Hill,5,5,,,,,,
0.45,-4.900,Abfahrt,5,5,,,,,,
1.51,-0.900,Flat,5,5,,,,,,
0.82,-5.000,Abfahrt,5,5,,,,,,
1.56,-0.600,Flat,5,5,,,,,,
0.92,-4.100,Abfahrt,5,5,,,,,,
2.08,7.000,Hill,5,5,climb_start,Pignone,null,climb_top,Pignone,4
2.08,-2.600,Abfahrt,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.35,0.300,Hill,5,5,climb_start,Colle de Guitarola,null,,,
6.84,5.100,Hill,5,5,,,,climb_top,Colle de Guitarola,2
1.78,-3.500,Abfahrt,5,5,,,,,,
1.75,-8.100,Abfahrt,5,5,,,,,,
0.97,-3.000,Abfahrt,5,5,,,,,,
0.40,-9.700,Abfahrt,5,5,,,,,,
0.65,-6.500,Abfahrt,5,5,,,,,,
0.63,-12.700,Abfahrt,5,5,,,,,,
1.56,-6.700,Abfahrt,5,5,,,,,,
2.45,-1.300,Flat,5,5,,,,,,
1.34,3.800,Hill,5,5,climb_start,Anstieg 3,null,,,
4.32,7.200,Hill,5,5,,,,,,
0.44,3.200,Hill,5,5,,,,,,
1.65,8.700,Medium_Mountain,5,5,,,,,,
1.17,5.600,Medium_Mountain,5,5,,,,,,
1.10,2.800,Medium_Mountain,5,5,,,,climb_top,Anstieg 3,2
7.30,-0.100,Flat,5,5,,,,,,
0.90,-4.400,Abfahrt,5,5,,,,,,
1.55,-0.600,Flat,5,5,,,,,,
1.82,-7.700,Abfahrt,5,5,,,,,,
1.22,-3.400,Abfahrt,5,5,,,,,,
1.53,-6.100,Abfahrt,5,5,,,,,,
1.82,0.600,Flat,5,5,,,,,,
1.43,-3.600,Abfahrt,5,5,,,,,,
0.43,-0.200,Flat,5,5,,,,,,
0.81,-7.000,Abfahrt,5,5,,,,,,
0.42,-2.900,Abfahrt,5,5,,,,,,
1.71,-8.000,Abfahrt,5,5,,,,,,
0.63,-4.400,Abfahrt,5,5,,,,,,
3.57,-0.200,Flat,5,5,,,,,,
0.37,5.400,Hill,5,5,,,,,,
4.48,-0.400,Hill,5,5,,,,,,
3.65,5.300,Hill,5,5,climb_start,Colla dei Scaioli,null,,,
0.36,9.200,Hill,5,5,,,,,,
0.45,2.000,Medium_Mountain,5,5,,,,,,
1.07,8.800,Medium_Mountain,5,5,,,,climb_top,Colla dei Scaioli,3
0.70,-0.600,Flat,5,5,,,,,,
0.92,-8.000,Abfahrt,5,5,,,,,,
0.84,-4.600,Abfahrt,5,5,,,,,,
0.40,-10.000,Abfahrt,5,5,,,,,,
0.54,-5.700,Abfahrt,5,5,,,,,,
0.45,-13.600,Abfahrt,5,5,,,,,,
1.06,-7.000,Abfahrt,5,5,,,,,,
4.38,-0.100,Flat,5,5,,,,finish_flat,Ziel,null
