length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
22.22,0.200,Flat,5,5,start,Start,null,,,
0.66,-3.200,Abfahrt,5,5,,,,,,
3.05,-0.100,Flat,5,5,,,,,,
0.39,5.000,Hill,5,5,,,,,,
16.50,0.000,Flat,5,5,,,,,,
0.50,-2.800,Flat,5,5,,,,,,
2.07,-0.100,Flat,5,5,,,,,,
0.68,4.200,Hill,5,5,,,,,,
0.45,-1.300,Flat,5,5,,,,,,
0.25,-8.200,Abfahrt,5,5,,,,,,
1.86,-0.300,Flat,5,5,,,,,,
0.90,3.500,Hill,5,5,,,,,,
0.21,-3.500,Abfahrt,5,5,,,,,,
0.36,8.300,Hill,5,5,,,,,,
1.24,-3.900,Abfahrt,5,5,,,,,,
1.65,0.300,Flat,5,5,,,,,,
0.32,10.400,Hill,5,5,,,,,,
0.51,0.800,Flat,5,5,,,,,,
0.26,-9.700,Abfahrt,5,5,,,,,,
0.47,6.300,Hill,5,5,,,,,,
0.37,-7.600,Abfahrt,5,5,,,,,,
1.15,2.100,Flat,5,5,,,,,,
0.47,-2.200,Flat,5,5,,,,,,
0.25,-9.800,Abfahrt,5,5,,,,,,
0.51,3.100,Hill,5,5,,,,,,
0.24,9.300,Hill,5,5,,,,,,
0.67,-3.100,Abfahrt,5,5,,,,,,
4.46,-0.500,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
0.64,2.800,Hill,5,5,,,,,,
0.34,-6.600,Abfahrt,5,5,,,,,,
0.49,5.400,Hill,5,5,,,,,,
0.39,-8.800,Abfahrt,5,5,,,,,,
0.44,5.000,Hill,5,5,,,,,,
0.36,-5.200,Abfahrt,5,5,,,,,,
30.60,-0.100,Flat,5,5,,,,,,
0.27,5.300,Flat,5,5,,,,,,
12.63,-0.100,Flat,5,5,,,,,,
0.48,2.900,Flat,5,5,,,,,,
0.80,-2.100,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
41.47,0.400,Flat,5,5,,,,,,
0.29,7.900,Hill,5,5,,,,,,
1.14,0.300,Flat,5,5,,,,,,
0.93,4.100,Hill,5,5,,,,,,
0.54,-1.900,Flat,5,5,,,,,,
0.83,6.000,Hill,5,5,,,,,,
0.43,-0.100,Flat,5,5,,,,,,
0.48,4.100,Hill,5,5,,,,,,
0.64,-4.300,Abfahrt,5,5,,,,,,
0.36,4.700,Hill,5,5,,,,,,
0.22,-12.000,Abfahrt,5,5,,,,,,
1.30,2.500,Hill,5,5,,,,,,
2.15,-0.100,Flat,5,5,,,,,,
0.61,-5.100,Abfahrt,5,5,,,,,,
1.64,-2.000,Flat,5,5,,,,,,
0.62,3.100,Hill,5,5,,,,,,
0.33,-8.500,Abfahrt,5,5,,,,,,
6.27,-0.700,Flat,5,5,,,,,,
0.23,-4.400,Abfahrt,5,5,,,,,,
0.34,8.600,Medium_Mountain,5,5,climb_start,Jebel Mobrah,,,,
0.45,0.000,Medium_Mountain,5,5,,,,,,
0.38,8.800,Medium_Mountain,5,5,,,,,,
0.23,14.300,Medium_Mountain,5,5,,,,,,
0.32,20.200,Medium_Mountain,5,5,,,,,,
0.60,0.500,Medium_Mountain,5,5,,,,,,
0.23,9.200,Medium_Mountain,5,5,,,,,,
0.29,17.700,Medium_Mountain,5,5,,,,,,
0.58,6.200,Medium_Mountain,5,5,,,,,,
0.33,-8.100,Medium_Mountain,5,5,,,,,,
0.21,5.000,Medium_Mountain,5,5,,,,,,
0.21,26.700,Medium_Mountain,5,5,,,,,,
0.61,8.600,Medium_Mountain,5,5,,,,,,
0.26,-13.600,Abfahrt,5,5,,,,,,
0.99,-6.700,Abfahrt,5,5,,,,,,
0.56,1.700,Mountain,5,5,,,,,,
0.45,11.700,Mountain,5,5,,,,,,
0.39,22.500,Mountain,5,5,,,,,,
0.32,15.200,Mountain,5,5,,,,,,
0.27,4.900,Mountain,5,5,,,,,,
0.41,16.300,Mountain,5,5,,,,,,
0.38,20.000,Mountain,5,5,,,,,,
1.09,16.000,Mountain,5,5,,,,,,
1.13,11.200,Mountain,5,5,,,,,,
0.36,18.500,Mountain,5,5,,,,,,
0.30,4.800,Mountain,5,5,,,,,,
0.23,18.000,Mountain,5,5,,,,,,
0.38,4.900,Mountain,5,5,,,,finish_mountain,Jebel Mobrah,1
