length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
1.03,1.900,Flat,5,5,start,Start,null,,,
1.06,-1.100,Flat,5,5,,,,,,
0.80,-6.100,Abfahrt,5,5,,,,,,
11.34,0.800,Flat,5,5,,,,,,
0.46,-6.300,Abfahrt,5,5,,,,,,
0.87,-1.000,Flat,5,5,,,,,,
0.73,-3.800,Abfahrt,5,5,,,,,,
0.79,2.100,Flat,5,5,,,,,,
0.39,-4.800,Abfahrt,5,5,,,,,,
2.82,-1.500,Flat,5,5,,,,,,
4.61,1.300,Flat,5,5,,,,,,
1.09,-3.600,Abfahrt,5,5,,,,,,
3.22,1.200,Flat,5,5,,,,,,
0.80,7.400,Hill,5,5,climb_start,Cote des Mesnulles,null,climb_top,Cote des Mesnulles,4
19.08,-0.300,Flat,5,5,,,,,,
1.55,3.300,Hill,5,5,,,,,,
2.21,0.100,Flat,5,5,,,,,,
0.61,-5.500,Abfahrt,5,5,,,,,,
12.73,0.100,Flat,5,5,,,,,,
1.15,-5.400,Abfahrt,5,5,,,,,,
1.74,1.300,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
0.74,-2.800,Flat,5,5,,,,,,
8.45,0.600,Flat,5,5,,,,,,
1.56,-4.000,Abfahrt,5,5,,,,,,
0.48,3.700,Hill,5,5,,,,,,
0.43,10.000,Hill,5,5,,,,,,
3.02,0.000,Flat,5,5,,,,,,
1.18,-5.400,Abfahrt,5,5,,,,,,
3.34,-0.300,Flat,5,5,,,,,,
0.89,5.300,Hill,5,5,climb_start,Cote de Pessoir,null,climb_top,Cote de Pessoir,4
4.11,0.600,Flat,5,5,,,,,,
1.47,-4.800,Abfahrt,5,5,,,,,,
8.81,-0.100,Flat,5,5,,,,,,
1.17,4.900,Hill,5,5,climb_start,Cote de Villeconin,null,climb_top,Cote de Villeconin,4
0.89,1.400,Flat,5,5,,,,,,
1.30,-4.400,Abfahrt,5,5,,,,,,
5.20,-0.300,Flat,5,5,,,,,,
0.69,3.900,Hill,5,5,,,,,,
0.71,6.800,Hill,5,5,,,,,,
1.24,-0.600,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.99,-5.600,Abfahrt,5,5,,,,,,
11.34,0.000,Flat,5,5,,,,,,
0.82,4.400,Hill,5,5,,,,,,
15.08,0.100,Flat,5,5,,,,,,
0.62,3.700,Hill,5,5,,,,,,
43.36,-0.100,Flat,5,5,,,,finish_flat,Ziel,null
