length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
2.09,1.500,Flat,5,5,start,Start,null,,,
1.04,-2.700,Abfahrt,5,5,,,,,,
3.09,4.000,Hill,5,5,,,,,,
1.08,1.300,Flat,5,5,,,,,,
1.95,-2.600,Abfahrt,5,5,,,,,,
2.20,4.200,Hill,5,5,,,,,,
0.89,-1.300,Flat,5,5,,,,,,
3.32,1.600,Flat,5,5,,,,,,
0.42,-4.800,Abfahrt,5,5,,,,,,
1.04,-8.800,Abfahrt,5,5,,,,,,
0.78,-5.600,Abfahrt,5,5,,,,,,
1.59,3.500,Hill,5,5,,,,,,
0.57,-0.200,Flat,5,5,,,,,,
0.79,2.900,Hill,5,5,,,,,,
0.43,-7.400,Abfahrt,5,5,,,,,,
1.71,-2.700,Abfahrt,5,5,,,,,,
0.68,-6.000,Abfahrt,5,5,,,,,,
0.98,4.100,Hill,5,5,,,,,,
0.67,0.900,Flat,5,5,,,,,,
0.37,-3.800,Abfahrt,5,5,,,,,,
4.65,0.100,Flat,5,5,,,,,,
0.41,4.600,Hill,5,5,,,,,,
3.05,0.200,Flat,5,5,,,,,,
0.48,4.800,Hill,5,5,,,,,,
13.05,1.400,Flat,5,5,,,,,,
3.36,7.100,Mountain,5,5,climb_start,Passo Duran,null,,,
3.44,10.300,Mountain,5,5,,,,,,
0.44,4.300,Mountain,5,5,,,,,,
1.77,11.100,Mountain,5,5,,,,,,
0.81,8.300,Mountain,5,5,,,,,,
2.12,5.000,Mountain,5,5,,,,climb_top,Passo Duran,1
0.70,-4.000,Abfahrt,5,5,,,,,,
2.23,-9.600,Abfahrt,5,5,,,,,,
0.45,-6.700,Abfahrt,5,5,,,,,,
0.58,-12.900,Abfahrt,5,5,,,,,,
0.88,-3.000,Abfahrt,5,5,,,,sprint_intermediate,Sprint 1,Sprint
1.88,-7.300,Abfahrt,5,5,,,,,,
0.41,0.200,Flat,5,5,,,,,,
0.36,-17.500,Abfahrt,5,5,,,,,,
0.65,-5.400,Abfahrt,5,5,,,,,,
0.47,-10.400,Abfahrt,5,5,,,,,,
1.55,8.000,Mountain,5,5,climb_start,Coi,null,,,
1.77,11.600,Mountain,5,5,,,,,,
0.39,7.700,Mountain,5,5,,,,,,
1.66,10.700,Mountain,5,5,,,,,,
0.38,3.400,Mountain,5,5,,,,climb_top,Coi,2
