length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
17.60,-0.300,Flat,5,5,start,Start,null,,,
3.21,3.900,Hill,5,5,climb_start,Civezzano,null,,,
2.22,7.000,Medium_Mountain,5,5,,,,,,
0.83,3.600,Medium_Mountain,5,5,,,,climb_top,Civezzano,3
0.55,-4.900,Abfahrt,5,5,,,,,,
0.35,-12.300,Abfahrt,5,5,,,,,,
0.67,1.200,Flat,5,5,,,,,,
1.31,-1.800,Flat,5,5,,,,,,
2.58,5.100,Hill,5,5,,,,,,
1.50,-1.300,Flat,5,5,,,,,,
0.86,-6.200,Abfahrt,5,5,,,,,,
2.15,-0.400,Flat,5,5,,,,,,
2.67,3.600,Hill,5,5,,,,,,
0.39,-0.500,Flat,5,5,,,,,,
0.40,-5.500,Abfahrt,5,5,,,,,,
14.88,-0.800,Flat,5,5,,,,,,
0.61,6.100,Hill,5,5,,,,sprint_intermediate,Sprint 1,Sprint
1.02,1.300,Flat,5,5,,,,,,
0.80,-7.600,Abfahrt,5,5,,,,,,
0.63,-4.000,Abfahrt,5,5,,,,,,
26.28,-0.700,Flat,5,5,,,,,,
2.32,5.300,Hill,5,5,climb_start,Fastro,null,climb_top,Fastro,4
3.23,0.600,Flat,5,5,,,,,,
2.28,-3.200,Abfahrt,5,5,,,,,,
0.85,1.800,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.75,-4.500,Abfahrt,5,5,,,,,,
12.20,0.200,Flat,5,5,,,,,,
0.82,-5.900,Abfahrt,5,5,,,,,,
10.69,-0.400,Flat,5,5,,,,,,
0.99,2.700,Hill,5,5,,,,,,
0.75,6.900,Hill,5,5,,,,,,
2.07,-4.200,Abfahrt,5,5,,,,,,
2.77,-0.300,Flat,5,5,,,,,,
0.99,4.500,Hill,5,5,,,,,,
1.06,-0.600,Flat,5,5,,,,,,
1.32,2.200,Flat,5,5,,,,,,
0.70,-2.100,Flat,5,5,,,,,,
0.76,7.200,Hill,5,5,,,,,,
1.35,3.900,Hill,5,5,,,,,,
0.68,0.000,Flat,5,5,,,,,,
1.09,-4.400,Abfahrt,5,5,,,,,,
1.12,0.500,Flat,5,5,,,,,,
1.62,5.800,Hill,5,5,,,,,,
0.50,2.400,Flat,5,5,,,,,,
0.96,-2.700,Flat,5,5,,,,,,
0.72,0.300,Flat,5,5,,,,,,
1.15,-7.800,Abfahrt,5,5,,,,,,
3.45,-2.900,Abfahrt,5,5,,,,,,
9.06,0.300,Flat,5,5,,,,,,
0.75,3.200,Hill,5,5,,,,,,
0.60,6.300,Hill,5,5,,,,,,
6.70,-2.700,Abfahrt,5,5,,,,,,
1.15,11.000,Hill,5,5,climb_start,Muro di Ca del Poggio,null,,,
1.05,2.800,Hill,5,5,,,,climb_top,Muro di Ca del Poggio,4
0.51,-1.200,Flat,5,5,,,,,,
0.59,-6.400,Abfahrt,5,5,,,,,,
1.15,2.800,Hill,5,5,,,,,,
0.67,-2.100,Abfahrt,5,5,,,,,,
0.54,-6.500,Abfahrt,5,5,,,,,,
4.88,-1.300,Flat,5,5,,,,finish_flat,Ziel,null
