length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
3.97,0.800,Flat,5,5,start,Start,null,,,
2.05,-2.000,Flat,5,5,,,,,,
1.37,3.600,Hill,5,5,,,,,,
25.14,0.000,Flat,5,5,,,,,,
1.21,-4.200,Abfahrt,5,5,,,,,,
2.14,1.900,Flat,5,5,,,,,,
2.78,-1.200,Flat,5,5,,,,,,
0.58,1.700,Flat,5,5,,,,,,
0.48,-3.500,Abfahrt,5,5,,,,,,
1.01,2.700,Hill,5,5,,,,,,
0.36,-4.200,Abfahrt,5,5,,,,,,
8.59,0.100,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
0.50,-3.000,Flat,5,5,,,,,,
4.34,-0.100,Flat,5,5,,,,,,
0.59,2.900,Hill,5,5,,,,,,
0.53,-1.900,Flat,5,5,,,,,,
0.50,4.400,Hill,5,5,,,,,,
3.31,-0.300,Flat,5,5,,,,,,
0.49,-3.100,Abfahrt,5,5,,,,,,
4.35,-0.100,Flat,5,5,,,,,,
0.59,2.900,Hill,5,5,,,,,,
0.47,-2.300,Flat,5,5,,,,,,
0.56,4.100,Hill,5,5,,,,,,
8.16,-0.400,Flat,5,5,,,,,,
0.59,2.900,Hill,5,5,,,,,,
0.47,-2.300,Flat,5,5,,,,,,
0.56,4.100,Hill,5,5,,,,,,
8.16,-0.400,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.59,2.900,Hill,5,5,,,,,,
0.47,-2.300,Flat,5,5,,,,,,
0.56,4.100,Hill,5,5,,,,,,
8.16,-0.400,Flat,5,5,,,,,,
0.60,2.800,Hill,5,5,,,,,,
0.46,-2.400,Flat,5,5,,,,,,
0.56,4.100,Hill,5,5,,,,,,
3.31,-0.300,Flat,5,5,,,,,,
0.49,-3.100,Abfahrt,5,5,,,,,,
4.35,-0.100,Flat,5,5,,,,,,
0.59,2.900,Hill,5,5,,,,,,
0.47,-2.300,Flat,5,5,,,,,,
0.56,4.100,Hill,5,5,,,,,,
8.16,-0.400,Flat,5,5,,,,,,
0.59,2.900,Hill,5,5,,,,,,
0.47,-2.300,Flat,5,5,,,,,,
0.56,4.100,Hill,5,5,,,,,,
8.16,-0.400,Flat,5,5,,,,,,
0.59,2.900,Hill,5,5,,,,,,
0.47,-2.300,Flat,5,5,,,,,,
0.56,4.100,Hill,5,5,,,,,,
8.16,-0.400,Flat,5,5,,,,,,
0.51,2.400,Flat,5,5,,,,finish_flat,Ziel,null
