length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
1.34,6.000,Hill,5,5,start,Start,null,,,
3.48,0.400,Flat,5,5,,,,,,
1.18,-4.600,Abfahrt,5,5,,,,,,
1.48,-0.500,Flat,5,5,,,,,,
1.11,-3.800,Abfahrt,5,5,,,,,,
0.72,2.000,Flat,5,5,,,,,,
0.48,5.500,Hill,5,5,,,,,,
4.13,-0.200,Flat,5,5,,,,,,
1.15,-4.100,Abfahrt,5,5,,,,,,
1.88,0.100,Flat,5,5,,,,,,
0.54,7.200,Hill,5,5,,,,,,
3.56,1.200,Flat,5,5,,,,,,
0.65,4.300,Hill,5,5,,,,,,
10.51,-0.400,Flat,5,5,,,,,,
1.13,-5.700,Abfahrt,5,5,,,,,,
6.49,-0.300,Flat,5,5,,,,,,
1.34,5.000,Hill,5,5,,,,,,
17.13,0.200,Flat,5,5,,,,,,
0.81,-3.000,Flat,5,5,,,,,,
0.87,1.100,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
0.42,-4.000,Abfahrt,5,5,,,,,,
1.93,-0.200,Flat,5,5,,,,,,
0.42,3.000,Flat,5,5,,,,,,
3.72,-0.200,Flat,5,5,,,,,,
1.30,-4.000,Abfahrt,5,5,,,,,,
0.59,-8.000,Abfahrt,5,5,,,,,,
4.78,-0.100,Flat,5,5,,,,,,
0.49,2.800,Flat,5,5,,,,,,
0.81,7.500,Hill,5,5,,,,,,
1.08,-5.800,Abfahrt,5,5,,,,,,
1.59,-0.900,Flat,5,5,,,,,,
1.77,5.100,Hill,5,5,climb_start,Vetheuil,null,climb_top,Vetheuil,4
0.82,-0.500,Flat,5,5,,,,,,
0.46,3.000,Flat,5,5,,,,,,
0.98,-0.900,Flat,5,5,,,,,,
0.54,3.500,Hill,5,5,,,,,,
1.89,0.000,Flat,5,5,,,,,,
0.76,2.900,Hill,5,5,,,,,,
0.83,-2.000,Flat,5,5,,,,,,
0.54,3.500,Hill,5,5,,,,,,
3.29,-3.400,Abfahrt,5,5,,,,,,
1.08,6.000,Hill,5,5,climb_start,Gargenvielle,null,,,
1.33,2.900,Hill,5,5,,,,climb_top,Gargenvielle,4
2.62,-1.100,Flat,5,5,,,,,,
1.45,1.800,Flat,5,5,,,,,,
1.00,-2.600,Abfahrt,5,5,,,,,,
0.65,-6.000,Abfahrt,5,5,,,,,,
1.50,-0.900,Flat,5,5,,,,,,
0.53,2.200,Flat,5,5,,,,,,
0.50,-3.400,Abfahrt,5,5,,,,,,
2.63,-0.500,Flat,5,5,,,,,,
0.84,2.700,Hill,5,5,,,,,,
2.10,-0.100,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
2.50,4.800,Hill,5,5,climb_start,Cote de Vaux sur Seine,null,climb_top,Cote de Vaux sur Seine,3
0.39,0.800,Flat,5,5,,,,,,
0.62,-6.500,Abfahrt,5,5,,,,,,
0.38,-3.000,Abfahrt,5,5,,,,,,
0.87,-6.400,Abfahrt,5,5,,,,,,
2.23,-1.400,Flat,5,5,,,,,,
0.50,3.600,Hill,5,5,,,,,,
0.43,-5.500,Abfahrt,5,5,,,,,,
7.16,-0.100,Flat,5,5,,,,,,
0.71,7.300,Hill,5,5,climb_start,Langnes,null,,,
0.85,4.100,Hill,5,5,,,,,,
1.17,-3.200,Abfahrt,5,5,,,,,,
1.33,6.700,Hill,5,5,,,,climb_top,Langnes,4
5.70,0.000,Flat,5,5,,,,,,
2.24,-6.400,Abfahrt,5,5,,,,,,
10.42,0.500,Flat,5,5,,,,,,
0.41,6.900,Hill,5,5,climb_start,Cote de Chameloup Levigne,null,,,
0.43,12.100,Hill,5,5,,,,climb_top,Cote de Chameloup Levigne,4
3.27,0.300,Flat,5,5,,,,,,
2.16,-6.400,Abfahrt,5,5,,,,,,
10.22,0.400,Flat,5,5,,,,,,
0.56,6.100,Hill,5,5,climb_start,Cote de Chameloup Levigne 2,null,,,
0.43,12.100,Hill,5,5,,,,climb_top,Cote de Chameloup Levigne 2,4
3.27,0.300,Flat,5,5,,,,,,
2.16,-6.500,Abfahrt,5,5,,,,,,
5.76,0.000,Flat,5,5,,,,finish_flat,Ziel,null
