length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
0.54,-4.500,Abfahrt,5,5,start,Start,null,,,
0.54,-0.300,Flat,5,5,,,,,,
0.85,-4.300,Abfahrt,5,5,,,,,,
2.43,2.800,Flat,5,5,climb_start,Anstieg 1,null,,,
0.73,-0.900,Flat,5,5,,,,,,
1.00,5.900,Medium_Mountain,5,5,,,,,,
0.73,-2.400,Flat,5,5,,,,,,
0.57,7.500,Medium_Mountain,5,5,,,,,,
0.82,2.500,Medium_Mountain,5,5,,,,,,
1.13,6.400,Medium_Mountain,5,5,,,,,,
0.59,2.500,Medium_Mountain,5,5,,,,climb_top,Anstieg 1,2
2.92,-0.700,Flat,5,5,,,,,,
2.53,-4.700,Abfahrt,5,5,,,,,,
1.65,1.000,Flat,5,5,,,,,,
0.52,-5.400,Abfahrt,5,5,,,,,,
0.56,7.900,Hill,5,5,,,,,,
1.34,4.100,Hill,5,5,,,,,,
0.55,-3.900,Abfahrt,5,5,,,,,,
1.03,2.600,Hill,5,5,,,,,,
0.40,5.900,Hill,5,5,,,,,,
0.97,-5.200,Abfahrt,5,5,,,,,,
1.66,-1.700,Flat,5,5,,,,,,
0.59,-5.100,Abfahrt,5,5,,,,,,
1.15,-1.600,Flat,5,5,,,,,,
3.89,2.100,Flat,5,5,,,,,,
0.39,6.400,Hill,5,5,,,,,,
0.50,2.400,Flat,5,5,,,,,,
0.43,-1.500,Flat,5,5,,,,,,
0.87,5.400,Hill,5,5,,,,,,
0.91,1.800,Flat,5,5,,,,,,
0.42,-3.800,Abfahrt,5,5,,,,,,
0.39,-9.000,Abfahrt,5,5,,,,,,
0.51,0.000,Flat,5,5,,,,,,
0.54,5.900,Hill,5,5,,,,,,
0.99,-1.000,Flat,5,5,,,,,,
1.62,-8.700,Abfahrt,5,5,,,,,,
0.91,-0.500,Flat,5,5,,,,,,
0.93,-4.500,Abfahrt,5,5,,,,,,
1.00,-0.900,Flat,5,5,,,,,,
0.63,-8.400,Abfahrt,5,5,,,,,,
0.53,-3.300,Abfahrt,5,5,,,,,,
0.83,7.000,Hill,5,5,,,,,,
0.96,-3.700,Abfahrt,5,5,,,,,,
0.72,1.300,Flat,5,5,,,,,,
2.17,-5.200,Abfahrt,5,5,,,,,,
3.74,-0.300,Flat,5,5,,,,,,
