length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
6.78,0.000,Flat,5,5,start,Start,null,,,
1.02,4.100,Hill,5,5,,,,,,
0.94,0.500,Flat,5,5,,,,,,
0.54,-4.300,Abfahrt,5,5,,,,,,
1.23,-0.500,Flat,5,5,,,,,,
1.10,5.100,Hill,5,5,,,,,,
0.89,1.900,Flat,5,5,,,,,,
0.24,-2.600,Abfahrt,5,5,,,,,,
0.85,-6.900,Abfahrt,5,5,,,,,,
0.20,-2.800,Abfahrt,5,5,,,,,,
0.65,6.000,Hill,5,5,,,,,,
0.43,0.400,Flat,5,5,,,,,,
0.69,5.400,Hill,5,5,,,,,,
0.56,0.900,Flat,5,5,,,,,,
0.69,-3.200,Abfahrt,5,5,,,,,,
0.57,6.800,Hill,5,5,,,,,,
0.24,3.100,Flat,5,5,,,,,,
0.63,-3.600,Abfahrt,5,5,,,,,,
0.60,1.500,Flat,5,5,,,,,,
0.29,-3.000,Flat,5,5,,,,,,
0.35,3.000,Flat,5,5,,,,,,
0.31,-3.200,Abfahrt,5,5,,,,,,
0.51,1.800,Flat,5,5,,,,,,
1.11,-2.400,Abfahrt,5,5,,,,,,
0.79,1.200,Flat,5,5,,,,,,
0.64,-6.000,Abfahrt,5,5,,,,,,
0.25,5.300,Hill,5,5,,,,,,
0.43,0.000,Flat,5,5,,,,,,
0.75,-5.300,Abfahrt,5,5,,,,,,
0.41,-8.200,Abfahrt,5,5,,,,,,
4.76,0.000,Flat,5,5,,,,,,
0.21,6.700,Flat,5,5,,,,,,
0.24,-6.600,Abfahrt,5,5,,,,,,
3.44,0.000,Flat,5,5,,,,,,
1.02,5.000,Hill,5,5,,,,,,
0.94,-4.700,Abfahrt,5,5,,,,,,
3.86,0.200,Flat,5,5,,,,,,
0.29,-2.500,Flat,5,5,,,,,,
0.53,1.200,Flat,5,5,,,,,,
0.21,-4.200,Abfahrt,5,5,,,,,,
0.43,4.700,Hill,5,5,,,,,,
0.48,9.500,Hill,5,5,,,,,,
0.64,1.900,Flat,5,5,,,,,,
0.48,6.000,Hill,5,5,,,,,,
0.44,-1.900,Flat,5,5,,,,,,
0.37,3.000,Flat,5,5,,,,,,
0.22,-1.700,Flat,5,5,,,,,,
0.78,4.300,Hill,5,5,,,,,,
0.78,-0.200,Flat,5,5,,,,,,
0.46,3.400,Hill,5,5,,,,,,
0.39,-2.400,Flat,5,5,,,,,,
0.66,2.300,Flat,5,5,,,,,,
0.24,-2.900,Flat,5,5,,,,,,
0.60,2.500,Hill,5,5,,,,,,
0.91,5.300,Hill,5,5,,,,,,
1.14,1.000,Flat,5,5,,,,,,
0.38,-3.400,Abfahrt,5,5,,,,,,
0.29,1.900,Flat,5,5,,,,,,
0.67,-1.700,Flat,5,5,,,,,,
0.23,3.800,Flat,5,5,,,,,,
0.35,-2.500,Flat,5,5,,,,,,
2.92,0.900,Flat,5,5,,,,,,
0.66,-3.100,Abfahrt,5,5,,,,,,
1.25,2.000,Flat,5,5,,,,,,
1.40,-0.900,Flat,5,5,,,,,,
0.82,2.100,Flat,5,5,,,,,,
0.88,-1.900,Flat,5,5,,,,,,
0.36,4.500,Hill,5,5,,,,,,
0.27,-3.700,Abfahrt,5,5,,,,,,
1.04,1.300,Flat,5,5,,,,,,
0.30,-4.400,Abfahrt,5,5,,,,,,
0.51,1.600,Flat,5,5,,,,,,
0.27,-2.600,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
0.75,2.700,Hill,5,5,,,,,,
5.52,0.100,Flat,5,5,,,,,,
0.27,3.600,Flat,5,5,,,,,,
0.25,-2.200,Flat,5,5,,,,,,
1.32,0.800,Flat,5,5,,,,,,
0.25,-3.500,Abfahrt,5,5,,,,,,
0.95,1.500,Flat,5,5,,,,,,
0.49,-1.300,Flat,5,5,,,,,,
0.44,-4.900,Abfahrt,5,5,,,,,,
0.33,3.000,Flat,5,5,,,,,,
0.26,-2.200,Flat,5,5,,,,,,
0.36,1.900,Flat,5,5,,,,,,
0.46,-3.700,Abfahrt,5,5,,,,,,
