length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
5.67,0.100,Flat,5,5,start,Start,null,,,
1.18,3.200,Hill,5,5,,,,,,
3.81,-0.300,Flat,5,5,,,,,,
1.87,2.300,Flat,5,5,,,,,,
4.15,-1.000,Flat,5,5,,,,,,
0.83,1.800,Flat,5,5,,,,,,
0.52,-3.500,Abfahrt,5,5,,,,,,
0.54,0.600,Flat,5,5,,,,,,
1.03,-3.100,Abfahrt,5,5,,,,,,
0.76,4.300,Hill,5,5,,,,,,
1.50,0.200,Flat,5,5,,,,,,
0.50,-4.100,Abfahrt,5,5,,,,,,
0.42,-1.000,Flat,5,5,,,,,,
1.52,1.900,Flat,5,5,,,,,,
0.65,5.200,Hill,5,5,,,,,,
0.87,-4.500,Abfahrt,5,5,,,,,,
0.46,-1.200,Flat,5,5,,,,,,
1.24,1.600,Flat,5,5,,,,,,
0.39,-4.100,Abfahrt,5,5,,,,,,
4.78,0.300,Flat,5,5,,,,,,
0.23,4.800,Flat,5,5,,,,,,
0.46,-1.400,Flat,5,5,,,,,,
0.60,2.400,Flat,5,5,,,,,,
0.53,5.200,Hill,5,5,,,,,,
0.47,8.300,Hill,5,5,,,,,,
0.64,4.600,Hill,5,5,,,,,,
0.58,-6.400,Abfahrt,5,5,,,,,,
0.47,-2.800,Abfahrt,5,5,,,,,,
0.59,-7.600,Abfahrt,5,5,,,,,,
0.62,-2.900,Abfahrt,5,5,,,,,,
0.30,3.000,Flat,5,5,,,,,,
0.23,-5.300,Abfahrt,5,5,,,,,,
9.68,1.900,Flat,5,5,,,,,,
1.05,7.100,Hill,5,5,,,,,,
0.97,-8.700,Abfahrt,5,5,,,,,,
3.79,-3.300,Abfahrt,5,5,,,,,,
0.73,1.600,Hill,5,5,climb_start,Anstieg 1,null,,,
2.03,6.000,Hill,5,5,,,,,,
0.80,2.400,Hill,5,5,,,,climb_top,Anstieg 1,HC
0.95,-0.900,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
0.87,-6.300,Abfahrt,5,5,,,,,,
3.75,2.500,Hill,5,5,,,,,,
2.75,-4.000,Abfahrt,5,5,,,,,,
0.29,2.800,Flat,5,5,,,,,,
0.94,-0.300,Flat,5,5,,,,,,
0.69,-3.900,Abfahrt,5,5,,,,,,
0.83,-0.400,Flat,5,5,,,,,,
0.81,-3.900,Abfahrt,5,5,,,,,,
3.72,1.600,Flat,5,5,,,,,,
