length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
6.83,0.500,Flat,5,5,start,Start,null,,,
0.44,7.400,Hill,5,5,climb_start,Anstieg 0,null,,,
1.32,3.200,Hill,5,5,,,,,,
0.41,12.100,Hill,5,5,,,,,,
0.36,-2.400,Flat,5,5,,,,,,
2.57,7.700,Hill,5,5,,,,climb_top,Anstieg 0,3
2.68,-1.600,Flat,5,5,,,,,,
0.62,-7.100,Abfahrt,5,5,,,,,,
0.40,5.900,Medium_Mountain,5,5,climb_start,Anstieg 1,null,,,
0.84,1.100,Flat,5,5,,,,,,
0.41,-4.100,Abfahrt,5,5,,,,,,
2.06,4.400,Medium_Mountain,5,5,,,,,,
0.37,8.900,Medium_Mountain,5,5,,,,,,
1.75,4.700,Medium_Mountain,5,5,,,,,,
0.85,1.800,Medium_Mountain,5,5,,,,climb_top,Anstieg 1,4
0.77,-2.800,Abfahrt,5,5,,,,,,
0.42,-6.200,Abfahrt,5,5,,,,,,
2.53,-0.700,Flat,5,5,,,,,,
1.79,-5.000,Abfahrt,5,5,,,,,,
0.36,-10.800,Abfahrt,5,5,,,,,,
4.28,-5.500,Abfahrt,5,5,,,,,,
12.46,1.600,Flat,5,5,,,,,,
0.44,-6.900,Abfahrt,5,5,,,,,,
0.39,6.700,Hill,5,5,,,,,,
0.42,-5.300,Abfahrt,5,5,,,,,,
4.81,1.200,Flat,5,5,,,,,,
0.77,4.500,Hill,5,5,,,,,,
0.65,7.800,Hill,5,5,,,,,,
0.83,1.100,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
0.88,-1.700,Flat,5,5,,,,,,
1.26,2.000,Flat,5,5,climb_start,Col de La Porte,null,,,
0.39,12.200,Hill,5,5,,,,,,
1.47,1.900,Flat,5,5,,,,,,
0.36,11.000,Hill,5,5,,,,,,
1.51,5.300,Hill,5,5,,,,,,
1.12,-2.000,Flat,5,5,,,,,,
0.66,-7.800,Abfahrt,5,5,,,,,,
0.88,1.400,Medium_Mountain,5,5,,,,,,
0.41,11.500,Medium_Mountain,5,5,,,,,,
1.11,4.600,Medium_Mountain,5,5,,,,,,
0.52,10.500,Medium_Mountain,5,5,,,,,,
1.17,5.900,Medium_Mountain,5,5,,,,,,
0.61,10.100,Medium_Mountain,5,5,,,,,,
0.40,3.900,Medium_Mountain,5,5,,,,,,
1.70,8.500,Medium_Mountain,5,5,,,,,,
0.81,4.100,Medium_Mountain,5,5,,,,climb_top,Col de La Porte,1
0.39,-5.800,Abfahrt,5,5,,,,,,
1.61,-2.000,Flat,5,5,,,,,,
10.79,-5.500,Abfahrt,5,5,,,,,,
0.38,3.400,Flat,5,5,,,,,,
1.85,-2.900,Abfahrt,5,5,,,,,,
0.85,5.400,Hill,5,5,,,,,,
2.44,-7.200,Abfahrt,5,5,,,,,,
3.64,-3.000,Abfahrt,5,5,,,,sprint_intermediate,Sprint 2,Sprint
3.86,1.500,Hill,5,5,climb_start,Côte de Chateauneuf-Villevieille,null,,,
1.66,8.500,Medium_Mountain,5,5,,,,,,
1.13,5.200,Medium_Mountain,5,5,,,,,,
0.36,9.800,Medium_Mountain,5,5,,,,,,
1.95,6.600,Medium_Mountain,5,5,,,,,,
1.02,3.200,Medium_Mountain,5,5,,,,,,
0.63,6.500,Medium_Mountain,5,5,,,,climb_top,Côte de Chateauneuf-Villevieille,2
1.80,-1.900,Flat,5,5,,,,,,
3.54,-5.900,Abfahrt,5,5,,,,,,
1.80,-0.700,Flat,5,5,,,,,,
0.69,7.200,Hill,5,5,climb_start,Aspremont,null,,,
2.77,3.700,Hill,5,5,,,,,,
0.79,0.600,Hill,5,5,,,,climb_top,Aspremont,4
3.56,-3.500,Abfahrt,5,5,,,,,,
0.41,1.000,Flat,5,5,,,,,,
2.70,-7.700,Abfahrt,5,5,,,,,,
0.38,2.400,Flat,5,5,,,,,,
0.50,-10.900,Abfahrt,5,5,,,,,,
1.31,-3.100,Abfahrt,5,5,,,,,,
0.35,-8.600,Abfahrt,5,5,,,,,,
3.47,-0.200,Flat,5,5,,,,,,
0.41,10.500,Medium_Mountain,5,5,climb_start,Côte du Linguador,null,,,
0.45,3.300,Medium_Mountain,5,5,,,,,,
0.45,15.300,Medium_Mountain,5,5,,,,,,
1.69,7.900,Medium_Mountain,5,5,,,,,,
0.60,4.500,Medium_Mountain,5,5,,,,climb_top,Côte du Linguador,2
4.51,-5.500,Abfahrt,5,5,,,,,,
4.94,-1.100,Flat,5,5,,,,,,
1.23,5.400,Hill,5,5,climb_start,Nice,null,climb_top,Nice,4
1.72,-4.000,Abfahrt,5,5,,,,,,
5.97,-0.400,Flat,5,5,,,,finish_flat,Ziel,null
