length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
14.12,1.200,Flat,5,5,start,Start,null,,,
0.46,12.600,Hill,5,5,climb_start,Prestieri,null,,,
0.46,3.000,Flat,5,5,,,,,,
4.47,6.900,Hill,5,5,,,,,,
0.41,1.200,Flat,5,5,,,,,,
0.47,9.800,Hill,5,5,,,,,,
0.97,6.500,Medium_Mountain,5,5,,,,,,
2.15,3.500,Medium_Mountain,5,5,,,,,,
0.78,-2.900,Flat,5,5,,,,,,
1.17,1.000,Flat,5,5,,,,,,
2.16,4.400,Hill,5,5,,,,climb_top,Prestieri,3
5.36,-4.300,Abfahrt,5,5,,,,,,
0.52,6.200,Hill,5,5,,,,,,
1.23,2.700,Hill,5,5,,,,,,
0.57,-0.200,Flat,5,5,,,,,,
0.54,9.400,Hill,5,5,,,,,,
0.75,2.300,Flat,5,5,,,,,,
1.95,5.200,Hill,5,5,,,,,,
5.09,1.000,Flat,5,5,,,,,,
0.59,-2.400,Abfahrt,5,5,,,,,,
3.96,-5.300,Abfahrt,5,5,,,,,,
0.46,-0.400,Flat,5,5,,,,,,
0.84,4.500,Hill,5,5,,,,,,
1.93,-0.800,Flat,5,5,,,,,,
2.73,-6.900,Abfahrt,5,5,,,,,,
2.82,-1.300,Flat,5,5,,,,,,
0.38,2.900,Flat,5,5,,,,,,
8.40,-1.600,Flat,5,5,,,,,,
3.50,2.200,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
1.84,-5.500,Abfahrt,5,5,,,,,,
9.63,-0.700,Flat,5,5,,,,,,
1.66,2.200,Flat,5,5,,,,,,
2.58,-0.500,Flat,5,5,,,,,,
0.89,3.400,Hill,5,5,,,,,,
1.87,0.500,Flat,5,5,,,,,,
0.38,-4.700,Abfahrt,5,5,,,,,,
1.64,0.800,Flat,5,5,,,,,,
0.90,-3.900,Abfahrt,5,5,,,,,,
6.16,0.400,Flat,5,5,,,,,,
0.68,-5.000,Abfahrt,5,5,,,,,,
35.26,0.800,Flat,5,5,,,,,,
0.71,-4.900,Abfahrt,5,5,,,,,,
0.47,4.900,Hill,5,5,,,,,,
4.86,1.200,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.96,4.600,Hill,5,5,,,,,,
0.60,-0.700,Flat,5,5,,,,,,
2.10,4.700,Hill,5,5,,,,,,
0.44,9.300,Hill,5,5,,,,,,
2.98,5.400,Hill,5,5,,,,,,
0.36,-2.200,Abfahrt,5,5,,,,,,
0.40,-9.000,Abfahrt,5,5,,,,,,
2.54,-3.000,Abfahrt,5,5,,,,,,
0.46,3.000,Medium_Mountain,5,5,climb_start,Anstieg 1,null,,,
0.61,12.100,Medium_Mountain,5,5,,,,,,
0.38,3.900,Medium_Mountain,5,5,,,,,,
0.99,8.800,Medium_Mountain,5,5,,,,,,
0.93,13.500,Medium_Mountain,5,5,,,,,,
0.40,8.000,Medium_Mountain,5,5,,,,,,
0.60,13.800,Medium_Mountain,5,5,,,,,,
1.91,8.100,Medium_Mountain,5,5,,,,climb_top,Anstieg 1,2
0.96,-7.300,Abfahrt,5,5,,,,,,
0.50,-13.000,Abfahrt,5,5,,,,,,
2.58,1.500,Flat,5,5,,,,,,
0.51,-3.900,Abfahrt,5,5,,,,,,
0.42,4.500,Hill,5,5,,,,,,
0.85,-2.700,Abfahrt,5,5,,,,,,
0.39,-10.000,Abfahrt,5,5,,,,,,
1.19,-2.400,Abfahrt,5,5,,,,,,
1.06,-5.300,Abfahrt,5,5,,,,,,
1.32,4.900,Hill,5,5,,,,,,
0.98,0.100,Flat,5,5,,,,,,
0.83,3.400,Hill,5,5,,,,,,
2.12,-1.300,Flat,5,5,,,,,,
0.46,-6.300,Abfahrt,5,5,,,,,,
0.67,-0.700,Flat,5,5,,,,,,
1.91,5.200,Hill,5,5,,,,,,
1.57,0.300,Flat,5,5,,,,,,
0.80,4.600,Hill,5,5,,,,,,
0.82,0.600,Flat,5,5,,,,,,
0.52,-2.100,Flat,5,5,,,,,,
1.21,4.500,Hill,5,5,,,,,,
0.46,-3.000,Flat,5,5,,,,,,
0.68,3.700,Hill,5,5,,,,,,
1.15,-4.600,Abfahrt,5,5,,,,,,
0.58,-9.300,Abfahrt,5,5,,,,,,
0.36,-4.200,Abfahrt,5,5,,,,,,
0.84,1.100,Flat,5,5,,,,,,
0.58,-3.300,Abfahrt,5,5,,,,,,
0.63,1.300,Flat,5,5,,,,,,
0.64,-3.100,Abfahrt,5,5,,,,,,
0.46,-8.900,Abfahrt,5,5,,,,,,
3.93,-5.800,Abfahrt,5,5,,,,,,
2.45,-2.600,Abfahrt,5,5,,,,,,
0.85,-6.000,Abfahrt,5,5,,,,,,
0.83,-2.800,Abfahrt,5,5,,,,,,
1.49,-6.900,Abfahrt,5,5,,,,,,
2.19,0.400,Flat,5,5,,,,,,
1.61,-4.900,Abfahrt,5,5,,,,,,
0.63,-1.100,Flat,5,5,,,,,,
0.50,2.800,Hill,5,5,climb_start,Anstieg 2,null,,,
1.56,7.200,Hill,5,5,,,,,,
0.47,2.100,Hill,5,5,,,,climb_top,Anstieg 2,4
0.46,-3.500,Abfahrt,5,5,,,,,,
0.68,-10.000,Abfahrt,5,5,,,,,,
2.68,-1.500,Flat,5,5,,,,,,
0.83,4.000,Hill,5,5,,,,finish_flat,Ziel,null
