length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
16.12,0.000,Flat,5,5,start,Start,null,,,
0.47,3.000,Flat,5,5,,,,,,
12.11,0.000,Flat,5,5,,,,,,
0.50,-3.300,Abfahrt,5,5,,,,,,
4.74,0.500,Flat,5,5,,,,,,
0.41,6.000,Hill,5,5,,,,,,
4.35,-1.800,Flat,5,5,,,,,,
1.13,3.800,Hill,5,5,,,,,,
0.53,0.500,Flat,5,5,,,,,,
0.64,-3.500,Abfahrt,5,5,,,,,,
1.61,0.000,Flat,5,5,,,,,,
0.69,-5.000,Abfahrt,5,5,,,,,,
3.18,-0.100,Flat,5,5,,,,,,
0.67,6.600,Hill,5,5,,,,,,
0.81,1.800,Flat,5,5,,,,,,
0.72,-3.600,Abfahrt,5,5,,,,,,
0.52,1.900,Flat,5,5,,,,,,
2.85,-2.300,Abfahrt,5,5,,,,,,
0.62,1.500,Hill,5,5,climb_start,Todi,null,,,
0.98,7.400,Hill,5,5,,,,,,
1.03,1.500,Hill,5,5,,,,,,
0.46,4.800,Hill,5,5,,,,climb_top,Todi,4
13.51,-1.100,Flat,5,5,,,,,,
0.58,2.200,Flat,5,5,,,,,,
0.56,-3.300,Abfahrt,5,5,,,,,,
6.01,-0.100,Flat,5,5,,,,,,
1.03,4.000,Hill,5,5,,,,,,
1.13,-3.800,Abfahrt,5,5,,,,,,
3.38,0.300,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
2.63,5.100,Hill,5,5,,,,,,
0.86,-0.800,Flat,5,5,,,,,,
0.51,3.900,Hill,5,5,,,,,,
2.32,-0.700,Flat,5,5,,,,,,
1.49,2.300,Flat,5,5,,,,,,
4.47,-2.700,Abfahrt,5,5,,,,,,
13.07,1.100,Flat,5,5,,,,,,
1.76,5.700,Hill,5,5,climb_start,Cesi,null,climb_top,Cesi,4
1.15,2.100,Flat,5,5,,,,,,
0.79,-4.300,Abfahrt,5,5,,,,,,
0.68,0.300,Flat,5,5,,,,,,
1.06,-4.400,Abfahrt,5,5,,,,,,
0.95,1.200,Flat,5,5,,,,,,
0.85,-9.600,Abfahrt,5,5,,,,,,
0.68,-5.800,Abfahrt,5,5,,,,,,
0.57,-11.500,Abfahrt,5,5,,,,,,
2.38,-2.700,Abfahrt,5,5,,,,,,
9.12,0.100,Flat,5,5,,,,,,
4.06,4.800,Hill,5,5,climb_start,Marmore,null,climb_top,Marmore,3
7.36,0.300,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.64,4.100,Hill,5,5,,,,,,
0.78,-3.400,Abfahrt,5,5,,,,,,
5.45,0.800,Flat,5,5,,,,,,
0.54,6.100,Hill,5,5,,,,,,
29.33,-0.100,Flat,5,5,,,,,,
0.66,5.400,Hill,5,5,,,,,,
2.24,2.000,Flat,5,5,,,,,,
3.02,5.200,Hill,5,5,,,,,,
0.45,-0.800,Flat,5,5,,,,,,
0.55,6.100,Hill,5,5,,,,,,
4.60,-0.700,Flat,5,5,,,,,,
0.94,3.600,Hill,5,5,,,,,,
0.50,-1.100,Flat,5,5,,,,,,
1.02,3.700,Hill,5,5,,,,,,
2.17,-0.200,Flat,5,5,,,,,,
0.89,-3.200,Abfahrt,5,5,,,,,,
3.70,0.100,Flat,5,5,,,,,,
0.90,5.400,Hill,5,5,,,,,,
0.59,-0.800,Flat,5,5,,,,,,
0.38,6.100,Hill,5,5,,,,,,
1.28,1.800,Flat,5,5,,,,,,
2.83,-2.400,Abfahrt,5,5,,,,,,
5.81,1.200,Flat,5,5,,,,,,
0.67,4.000,Hill,5,5,,,,,,
1.95,-3.100,Abfahrt,5,5,,,,,,
0.39,-6.700,Abfahrt,5,5,,,,,,
14.59,-0.100,Flat,5,5,,,,finish_flat,Ziel,null
