length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
5.07,0.700,Flat,5,5,start,Start,null,,,
1.10,-3.700,Abfahrt,5,5,,,,,,
3.85,0.100,Flat,5,5,,,,,,
0.39,-6.400,Abfahrt,5,5,,,,,,
12.84,-0.200,Flat,5,5,,,,,,
0.79,4.900,Hill,5,5,,,,,,
0.92,-2.700,Flat,5,5,,,,,,
0.68,2.400,Flat,5,5,,,,,,
0.76,-4.300,Abfahrt,5,5,,,,,,
25.51,0.100,Flat,5,5,,,,,,
0.40,-6.500,Abfahrt,5,5,,,,,,
0.83,-1.100,Flat,5,5,,,,,,
1.67,3.100,Hill,5,5,,,,,,
8.16,-0.500,Flat,5,5,,,,,,
0.47,4.000,Hill,5,5,,,,,,
0.44,8.900,Hill,5,5,,,,,,
0.56,3.900,Hill,5,5,,,,,,
0.47,-0.200,Flat,5,5,,,,,,
0.50,-6.600,Abfahrt,5,5,,,,,,
3.90,-1.600,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
0.66,2.900,Hill,5,5,,,,,,
1.25,-2.000,Flat,5,5,,,,,,
1.05,2.800,Hill,5,5,,,,,,
0.66,12.100,Hill,5,5,,,,,,
0.44,3.000,Flat,5,5,,,,,,
1.03,-2.300,Abfahrt,5,5,,,,,,
1.09,-6.100,Abfahrt,5,5,,,,,,
1.39,-1.600,Flat,5,5,,,,,,
1.26,1.800,Medium_Mountain,5,5,climb_start,Clauzetto,null,,,
0.48,-1.700,Medium_Mountain,5,5,,,,,,
0.44,9.300,Medium_Mountain,5,5,,,,,,
1.89,6.100,Medium_Mountain,5,5,,,,,,
0.44,2.500,Medium_Mountain,5,5,,,,,,
3.88,5.700,Medium_Mountain,5,5,,,,climb_top,Clauzetto,3
1.04,-2.800,Abfahrt,5,5,,,,,,
0.41,-9.000,Abfahrt,5,5,,,,,,
4.16,-5.700,Abfahrt,5,5,,,,,,
0.80,-1.600,Flat,5,5,,,,,,
0.69,1.400,Flat,5,5,,,,,,
0.48,-3.700,Abfahrt,5,5,,,,,,
0.69,1.300,Flat,5,5,,,,,,
0.56,-3.000,Flat,5,5,,,,,,
32.90,0.200,Flat,5,5,,,,,,
0.77,-5.800,Abfahrt,5,5,,,,,,
0.55,-0.900,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
1.26,-3.800,Abfahrt,5,5,,,,,,
1.16,0.800,Mountain,5,5,climb_start,Piancavallo,null,,,
1.55,-3.100,Mountain,5,5,,,,,,
0.49,9.000,Mountain,5,5,,,,,,
0.52,5.400,Mountain,5,5,,,,,,
3.87,9.500,Mountain,5,5,,,,,,
0.88,12.700,Mountain,5,5,,,,,,
1.06,7.300,Mountain,5,5,,,,,,
1.02,11.200,Mountain,5,5,,,,,,
5.16,6.600,Mountain,5,5,,,,,,
1.63,2.900,Mountain,5,5,,,,climb_top,Piancavallo,1
3.98,-4.700,Abfahrt,5,5,,,,,,
0.55,-9.800,Abfahrt,5,5,,,,,,
2.67,-4.200,Abfahrt,5,5,,,,,,
0.69,-7.500,Abfahrt,5,5,,,,,,
0.42,-11.000,Abfahrt,5,5,,,,,,
0.44,-3.900,Abfahrt,5,5,,,,,,
0.63,-11.700,Abfahrt,5,5,,,,,,
4.22,-7.400,Abfahrt,5,5,,,,,,
0.68,1.600,Flat,5,5,,,,,,
0.42,-7.100,Abfahrt,5,5,,,,,,
0.65,-0.500,Flat,5,5,,,,,,
0.45,-4.200,Abfahrt,5,5,,,,,,
1.16,4.500,Hill,5,5,,,,,,
0.69,-5.400,Abfahrt,5,5,,,,,,
5.70,-1.200,Flat,5,5,,,,,,
0.79,3.700,Hill,5,5,,,,,,
0.50,-10.200,Abfahrt,5,5,,,,,,
8.01,-0.300,Flat,5,5,,,,,,
0.77,-5.800,Abfahrt,5,5,,,,,,
0.55,-0.900,Flat,5,5,,,,,,
1.26,-3.800,Abfahrt,5,5,,,,,,
1.16,0.800,Mountain,5,5,climb_start,Piancavallo,null,,,
1.55,-3.100,Mountain,5,5,,,,,,
0.49,9.000,Mountain,5,5,,,,,,
0.52,5.400,Mountain,5,5,,,,,,
3.87,9.500,Mountain,5,5,,,,,,
0.88,12.700,Mountain,5,5,,,,,,
1.06,7.300,Mountain,5,5,,,,,,
1.02,11.200,Mountain,5,5,,,,,,
5.16,6.600,Mountain,5,5,,,,,,
1.41,3.200,Mountain,5,5,,,,finish_mountain,Piancavallo,1
