length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
2.77,0.400,Flat,5,5,start,Start,null,,,
0.73,-4.100,Abfahrt,5,5,,,,,,
38.38,0.300,Flat,5,5,,,,,,
0.66,-3.900,Abfahrt,5,5,,,,,,
11.50,-0.100,Flat,5,5,,,,,,
8.77,5.600,Hill,5,5,climb_start,Passo dei Tri Termini,null,climb_top,Passo dei Tri Termini,3
3.21,-5.600,Abfahrt,5,5,,,,,,
0.87,-8.600,Abfahrt,5,5,,,,,,
1.15,-5.500,Abfahrt,5,5,,,,,,
2.90,-2.600,Abfahrt,5,5,,,,sprint_intermediate,Sprint 1,Sprint
10.67,1.900,Flat,5,5,,,,,,
1.53,6.900,Hill,5,5,climb_start,Cocca di Lodrino,null,,,
0.73,2.500,Hill,5,5,,,,,,
0.69,7.400,Hill,5,5,,,,,,
0.42,2.400,Flat,5,5,,,,,,
0.65,6.500,Hill,5,5,,,,climb_top,Cocca di Lodrino,3
0.96,2.000,Flat,5,5,,,,,,
2.88,-2.600,Abfahrt,5,5,,,,,,
2.58,-6.200,Abfahrt,5,5,,,,,,
6.36,-2.900,Abfahrt,5,5,,,,,,
3.11,-0.200,Flat,5,5,,,,,,
0.75,3.200,Hill,5,5,,,,,,
2.13,-0.500,Flat,5,5,,,,,,
0.69,2.300,Flat,5,5,,,,,,
0.64,5.900,Hill,5,5,,,,,,
1.09,-2.900,Abfahrt,5,5,,,,,,
0.57,5.100,Hill,5,5,,,,,,
4.24,0.700,Flat,5,5,,,,,,
0.51,-4.300,Abfahrt,5,5,,,,,,
0.63,3.300,Hill,5,5,,,,,,
1.14,-2.200,Abfahrt,5,5,,,,,,
1.11,0.800,Flat,5,5,,,,,,
1.53,3.700,Hill,5,5,,,,,,
0.69,-3.900,Abfahrt,5,5,,,,,,
0.93,1.700,Flat,5,5,,,,,,
0.70,-3.000,Abfahrt,5,5,,,,,,
0.58,-6.600,Abfahrt,5,5,,,,,,
18.02,0.900,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
1.68,4.900,Hill,5,5,climb_start,Roncone,null,,,
0.36,10.000,Hill,5,5,,,,,,
3.13,4.700,Hill,5,5,,,,climb_top,Roncone,3
1.41,-0.900,Flat,5,5,,,,,,
0.86,3.400,Hill,5,5,,,,,,
2.83,-1.900,Flat,5,5,,,,,,
3.54,-6.400,Abfahrt,5,5,,,,,,
4.68,-0.300,Flat,5,5,,,,,,
1.54,4.000,Hill,5,5,,,,,,
1.12,0.400,Flat,5,5,,,,,,
0.38,7.100,Hill,5,5,,,,,,
2.05,-0.600,Flat,5,5,,,,,,
0.73,6.200,Hill,5,5,,,,,,
2.55,0.500,Flat,5,5,,,,,,
0.87,3.700,Hill,5,5,,,,,,
0.38,10.300,Hill,5,5,,,,,,
0.88,3.000,Hill,5,5,,,,,,
0.71,-2.500,Abfahrt,5,5,,,,,,
2.12,-6.900,Abfahrt,5,5,,,,,,
0.96,-1.100,Flat,5,5,,,,,,
1.49,5.200,Hill,5,5,,,,,,
0.55,9.800,Hill,5,5,,,,,,
1.00,6.300,Hill,5,5,,,,,,
8.08,0.900,Flat,5,5,,,,,,
0.84,-3.000,Flat,5,5,,,,,,
0.92,7.000,Hill,5,5,climb_start,Andalo Lever,null,,,
0.81,1.900,Flat,5,5,,,,,,
0.50,12.400,Hill,5,5,,,,,,
0.69,6.400,Hill,5,5,,,,,,
1.02,-1.100,Flat,5,5,,,,,,
2.29,3.300,Hill,5,5,,,,,,
0.47,0.400,Flat,5,5,,,,,,
0.52,8.500,Hill,5,5,,,,,,
0.45,4.200,Hill,5,5,,,,climb_top,Andalo Lever,3
0.60,-3.700,Abfahrt,5,5,,,,,,
0.68,-0.600,Flat,5,5,,,,,,
0.70,-8.600,Abfahrt,5,5,,,,,,
0.70,-3.100,Abfahrt,5,5,,,,,,
0.67,-6.100,Abfahrt,5,5,,,,,,
0.50,-11.400,Abfahrt,5,5,,,,,,
0.44,-4.300,Abfahrt,5,5,,,,,,
0.45,-14.200,Abfahrt,5,5,,,,,,
1.83,0.800,Hill,5,5,climb_start,Andalo Lever,null,,,
2.60,6.100,Hill,5,5,,,,climb_top,Andalo Lever,4
1.46,-0.600,Flat,5,5,,,,finish_flat,Ziel,null
