length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
0.66,-0.300,Flat,5,5,start,Start,null,,,
0.45,3.600,Mountain,5,5,climb_start,Saint Barthelemy,null,,,
0.36,9.700,Mountain,5,5,,,,,,
0.63,3.700,Mountain,5,5,,,,,,
0.49,-2.900,Mountain,5,5,,,,,,
6.31,6.800,Mountain,5,5,,,,,,
1.02,2.100,Mountain,5,5,,,,,,
1.33,9.200,Mountain,5,5,,,,,,
1.33,6.000,Mountain,5,5,,,,,,
0.57,1.600,Mountain,5,5,,,,,,
0.39,-3.600,Mountain,5,5,,,,,,
0.37,4.900,Mountain,5,5,,,,,,
2.77,8.200,Mountain,5,5,,,,,,
1.48,4.300,High_Mountain,5,5,,,,,,
1.34,0.800,High_Mountain,5,5,,,,,,
0.37,4.600,High_Mountain,5,5,,,,climb_top,Saint Barthelemy,1
0.44,-3.000,Flat,5,5,,,,,,
0.40,2.500,Flat,5,5,,,,,,
0.77,-4.400,Abfahrt,5,5,,,,,,
0.99,-1.300,Flat,5,5,,,,,,
3.78,-7.300,Abfahrt,5,5,,,,,,
0.68,-1.500,Flat,5,5,,,,,,
0.56,-5.200,Abfahrt,5,5,,,,,,
0.41,-8.800,Abfahrt,5,5,,,,,,
0.68,-3.800,Abfahrt,5,5,,,,,,
1.06,-9.200,Abfahrt,5,5,,,,,,
0.47,-12.300,Abfahrt,5,5,,,,,,
0.83,-7.100,Abfahrt,5,5,,,,,,
0.58,-11.000,Abfahrt,5,5,,,,,,
0.66,-4.700,Abfahrt,5,5,,,,,,
0.85,-8.900,Abfahrt,5,5,,,,,,
0.42,-11.700,Abfahrt,5,5,,,,,,
0.42,-6.000,Abfahrt,5,5,,,,,,
0.47,-11.500,Abfahrt,5,5,,,,,,
0.93,-6.200,Abfahrt,5,5,,,,,,
0.56,-9.800,Abfahrt,5,5,,,,,,
0.62,-6.000,Abfahrt,5,5,,,,,,
11.45,0.400,Flat,5,5,,,,,,
3.50,5.500,Hill,5,5,,,,sprint_intermediate,Sprint 1,Sprint
1.31,-0.500,Flat,5,5,,,,,,
1.72,4.500,Hill,5,5,,,,,,
1.93,-2.700,Abfahrt,5,5,,,,,,
2.31,4.200,Medium_Mountain,5,5,climb_start,Doues,null,,,
1.23,7.400,Medium_Mountain,5,5,,,,,,
0.39,13.100,Medium_Mountain,5,5,,,,,,
0.86,9.200,Medium_Mountain,5,5,,,,,,
0.88,5.100,Medium_Mountain,5,5,,,,climb_top,Doues,3
0.50,-2.400,Abfahrt,5,5,,,,,,
0.66,-5.300,Abfahrt,5,5,,,,,,
0.89,3.900,Hill,5,5,,,,,,
0.93,-5.400,Abfahrt,5,5,,,,,,
0.82,-10.200,Abfahrt,5,5,,,,,,
3.97,-6.100,Abfahrt,5,5,,,,,,
3.16,0.000,Flat,5,5,,,,,,
1.86,-4.500,Abfahrt,5,5,,,,,,
1.06,7.700,Mountain,5,5,climb_start,Lin Noir,null,,,
0.45,4.900,Mountain,5,5,,,,,,
3.97,7.600,Mountain,5,5,,,,,,
0.74,10.400,Mountain,5,5,,,,,,
0.46,5.700,Mountain,5,5,,,,,,
0.82,9.000,Mountain,5,5,,,,climb_top,Lin Noir,1
0.72,-2.600,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.43,4.200,Hill,5,5,,,,,,
2.03,-2.500,Abfahrt,5,5,,,,,,
0.42,-6.200,Abfahrt,5,5,,,,,,
0.78,-1.200,Flat,5,5,,,,,,
1.70,9.900,Mountain,5,5,climb_start,Verrogne,null,,,
2.26,5.600,Mountain,5,5,,,,,,
0.61,9.700,Mountain,5,5,,,,,,
1.20,3.800,Mountain,5,5,,,,climb_top,Verrogne,2
2.27,-6.700,Abfahrt,5,5,,,,,,
0.78,-1.900,Flat,5,5,,,,,,
0.71,-9.400,Abfahrt,5,5,,,,,,
0.39,-2.100,Abfahrt,5,5,,,,,,
1.66,-7.500,Abfahrt,5,5,,,,,,
0.84,-3.500,Abfahrt,5,5,,,,,,
1.07,-6.600,Abfahrt,5,5,,,,,,
0.60,-10.500,Abfahrt,5,5,,,,,,
6.09,-6.400,Abfahrt,5,5,,,,,,
0.55,0.000,Flat,5,5,,,,,,
0.59,-3.400,Abfahrt,5,5,,,,,,
0.55,0.500,Flat,5,5,,,,,,
0.54,-3.900,Abfahrt,5,5,,,,,,
1.45,1.300,Flat,5,5,,,,,,
1.11,-1.400,Flat,5,5,,,,,,
1.08,2.800,Hill,5,5,,,,,,
0.45,-2.900,Abfahrt,5,5,,,,,,
0.67,-6.000,Abfahrt,5,5,,,,,,
1.44,-1.000,Flat,5,5,,,,,,
3.33,4.200,Mountain,5,5,climb_start,Pila,null,,,
4.08,8.000,Mountain,5,5,,,,,,
0.46,2.800,Mountain,5,5,,,,,,
9.61,7.400,High_Mountain,5,5,,,,finish_mountain,Pila,1
