length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
18.92,0.100,Flat,5,5,start,Start,null,,,
1.03,3.100,Hill,5,5,,,,,,
0.78,-0.500,Flat,5,5,,,,,,
0.64,2.700,Hill,5,5,,,,,,
0.91,-1.200,Flat,5,5,,,,,,
1.05,4.500,Hill,5,5,,,,,,
4.17,-0.700,Flat,5,5,,,,,,
0.98,-3.600,Abfahrt,5,5,,,,,,
3.89,0.500,Flat,5,5,,,,,,
0.43,-2.500,Flat,5,5,,,,,,
1.52,3.200,Hill,5,5,,,,,,
0.40,-2.200,Flat,5,5,,,,,,
0.43,3.700,Hill,5,5,,,,,,
0.55,-0.600,Flat,5,5,,,,,,
0.71,-3.600,Abfahrt,5,5,,,,,,
0.72,4.100,Hill,5,5,,,,,,
1.19,-0.300,Flat,5,5,,,,,,
0.66,-5.000,Abfahrt,5,5,,,,,,
0.46,5.100,Hill,5,5,,,,,,
0.98,-0.100,Flat,5,5,,,,,,
1.27,-4.300,Abfahrt,5,5,,,,,,
2.35,0.800,Flat,5,5,,,,,,
1.78,3.600,Hill,5,5,,,,,,
10.01,-1.000,Flat,5,5,,,,,,
2.95,3.200,Hill,5,5,climb_start,Cote de Lentilly,null,,,
1.78,0.100,Flat,5,5,,,,,,
0.84,3.500,Hill,5,5,,,,,,
0.48,8.200,Hill,5,5,,,,,,
0.40,2.300,Flat,5,5,,,,,,
0.65,6.200,Hill,5,5,,,,,,
1.06,2.700,Hill,5,5,,,,climb_top,Cote de Lentilly,4
1.32,-3.500,Abfahrt,5,5,,,,,,
1.50,2.000,Flat,5,5,,,,,,
1.08,-2.300,Abfahrt,5,5,,,,,,
0.41,3.700,Hill,5,5,,,,,,
0.63,-0.400,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
0.44,-5.800,Abfahrt,5,5,,,,,,
0.67,-2.000,Flat,5,5,,,,,,
1.07,3.600,Hill,5,5,,,,,,
1.73,0.200,Flat,5,5,,,,,,
2.36,-4.800,Abfahrt,5,5,,,,,,
0.88,2.100,Flat,5,5,,,,,,
2.20,-1.400,Flat,5,5,,,,,,
1.00,1.500,Flat,5,5,,,,,,
0.97,-3.400,Abfahrt,5,5,,,,,,
1.61,3.900,Hill,5,5,,,,,,
1.50,-1.100,Flat,5,5,,,,,,
0.60,3.200,Hill,5,5,,,,,,
0.70,-0.300,Flat,5,5,,,,,,
1.83,3.700,Hill,5,5,,,,,,
0.58,-4.500,Abfahrt,5,5,,,,,,
1.02,-0.400,Flat,5,5,,,,,,
0.57,-3.600,Abfahrt,5,5,,,,,,
1.06,1.200,Flat,5,5,,,,,,
0.44,-5.700,Abfahrt,5,5,,,,,,
2.68,-2.000,Flat,5,5,,,,,,
0.43,1.000,Flat,5,5,,,,,,
0.54,4.700,Hill,5,5,,,,,,
1.06,0.300,Flat,5,5,,,,,,
0.71,-3.400,Abfahrt,5,5,,,,,,
1.77,-6.400,Abfahrt,5,5,,,,,,
1.10,0.600,Hill,5,5,climb_start,Cote de Treves,null,,,
0.50,-3.000,Flat,5,5,,,,,,
0.37,3.900,Hill,5,5,,,,,,
0.43,12.100,Hill,5,5,,,,,,
0.45,0.800,Hill,5,5,,,,,,
1.73,6.200,Medium_Mountain,5,5,,,,,,
0.72,2.800,Medium_Mountain,5,5,,,,,,
0.46,6.700,Medium_Mountain,5,5,,,,,,
0.84,2.900,Medium_Mountain,5,5,,,,,,
1.43,-0.900,Flat,5,5,,,,,,
2.04,3.700,Medium_Mountain,5,5,,,,climb_top,Cote de Treves,3
0.53,-2.000,Flat,5,5,,,,,,
1.59,-4.700,Abfahrt,5,5,,,,,,
3.50,1.900,Flat,5,5,,,,,,
1.39,-4.200,Abfahrt,5,5,,,,,,
3.78,-1.000,Flat,5,5,,,,,,
2.78,3.100,Hill,5,5,,,,,,
2.84,-1.500,Flat,5,5,,,,,,
2.20,2.200,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
11.05,-1.000,Flat,5,5,,,,,,
1.37,1.800,Flat,5,5,,,,,,
4.48,-2.400,Abfahrt,5,5,,,,,,
0.56,-11.200,Abfahrt,5,5,,,,,,
0.47,-3.800,Abfahrt,5,5,,,,,,
0.49,-8.200,Abfahrt,5,5,,,,,,
0.82,-3.700,Abfahrt,5,5,,,,,,
