length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
38.56,0.100,Flat,5,5,start,Start,null,,,
0.57,3.500,Hill,5,5,,,,,,
0.94,-1.800,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
0.41,1.900,Flat,5,5,,,,,,
0.49,-3.500,Abfahrt,5,5,,,,,,
5.00,0.400,Flat,5,5,,,,,,
0.43,-4.100,Abfahrt,5,5,,,,,,
2.97,-0.100,Flat,5,5,,,,,,
0.39,3.400,Flat,5,5,,,,,,
9.37,-0.300,Flat,5,5,,,,,,
0.45,-4.700,Abfahrt,5,5,,,,,,
1.96,0.000,Flat,5,5,,,,,,
1.19,3.900,Hill,5,5,,,,,,
0.84,-0.900,Flat,5,5,,,,,,
0.46,-8.200,Abfahrt,5,5,,,,,,
2.39,0.000,Flat,5,5,,,,,,
0.87,4.500,Hill,5,5,,,,,,
0.93,-4.900,Abfahrt,5,5,,,,,,
0.25,0.900,Flat,5,5,,,,,,
0.33,12.600,Hill,5,5,,,,,,
0.42,4.200,Hill,5,5,,,,,,
0.66,-8.700,Abfahrt,5,5,,,,,,
1.43,-0.200,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.71,5.900,Hill,5,5,,,,,,
0.80,-0.200,Flat,5,5,,,,,,
0.44,-10.300,Abfahrt,5,5,,,,,,
0.49,0.400,Flat,5,5,,,,,,
0.72,6.800,Hill,5,5,,,,,,
0.21,0.100,Flat,5,5,,,,,,
0.38,-4.100,Abfahrt,5,5,,,,,,
0.30,-9.700,Abfahrt,5,5,,,,,,
0.54,-1.000,Flat,5,5,,,,,,
1.10,1.700,Flat,5,5,,,,,,
0.28,10.600,Hill,5,5,,,,,,
0.40,2.700,Flat,5,5,,,,,,
0.68,-7.000,Abfahrt,5,5,,,,,,
0.52,-2.600,Abfahrt,5,5,,,,,,
1.17,1.800,Flat,5,5,,,,,,
0.51,-1.400,Flat,5,5,,,,,,
0.54,8.300,Hill,5,5,,,,,,
0.32,-2.300,Flat,5,5,,,,,,
0.30,-15.100,Abfahrt,5,5,,,,,,
2.92,-0.100,Flat,5,5,,,,,,
0.40,9.100,Hill,5,5,,,,,,
0.38,-3.100,Abfahrt,5,5,,,,,,
0.86,6.100,Hill,5,5,,,,,,
0.86,-9.400,Abfahrt,5,5,,,,,,
3.28,0.000,Flat,5,5,,,,,,
0.56,2.800,Hill,5,5,,,,,,
0.71,6.400,Hill,5,5,,,,,,
0.37,-3.400,Abfahrt,5,5,,,,,,
0.28,-10.400,Abfahrt,5,5,,,,,,
1.09,-1.600,Flat,5,5,,,,,,
0.56,1.500,Flat,5,5,,,,,,
0.28,10.200,Hill,5,5,,,,,,
0.37,3.600,Flat,5,5,,,,,,
0.99,-5.200,Abfahrt,5,5,,,,,,
0.43,0.300,Flat,5,5,,,,,,
0.45,9.900,Hill,5,5,,,,,,
0.79,0.200,Flat,5,5,,,,,,
0.68,-6.100,Abfahrt,5,5,,,,,,
1.47,0.300,Flat,5,5,,,,,,
0.51,11.100,Hill,5,5,,,,,,
0.37,-1.600,Flat,5,5,,,,,,
0.50,-10.600,Abfahrt,5,5,,,,,,
0.25,-1.200,Flat,5,5,,,,,,
1.01,4.300,Hill,5,5,,,,,,
0.81,-4.600,Abfahrt,5,5,,,,,,
0.81,1.500,Flat,5,5,,,,,,
0.53,-3.100,Abfahrt,5,5,,,,,,
0.95,0.200,Flat,5,5,,,,,,
0.52,7.700,Hill,5,5,,,,,,
0.65,1.200,Flat,5,5,,,,,,
1.39,-3.300,Abfahrt,5,5,,,,,,
1.89,-0.100,Flat,5,5,,,,,,
0.42,4.500,Hill,5,5,,,,,,
2.65,-0.600,Flat,5,5,,,,,,
1.61,2.000,Flat,5,5,,,,,,
0.59,-1.800,Flat,5,5,,,,,,
2.28,1.400,Flat,5,5,,,,,,
0.69,6.100,Hill,5,5,,,,finish_hill,Ziel,null
