length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
1.03,1.300,Flat,5,5,start,Start,null,,,
1.11,-2.100,Abfahrt,5,5,,,,,,
5.02,0.000,Flat,5,5,,,,,,
0.68,-3.100,Flat,5,5,,,,,,
0.53,2.600,Flat,5,5,,,,,,
0.80,-3.900,Flat,5,5,,,,,,
0.89,-0.700,Flat,5,5,,,,,,
1.14,3.200,Flat,5,5,,,,,,
1.31,-0.500,Flat,5,5,,,,,,
1.47,-3.100,Abfahrt,5,5,,,,,,
3.26,-0.700,Flat,5,5,,,,,,
1.29,-1.900,Flat,5,5,,,,,,
1.20,1.200,Flat,5,5,,,,,,
0.69,4.100,Hill,5,5,,,,,,
1.50,-0.900,Flat,5,5,,,,,,
0.87,1.100,Flat,5,5,,,,,,
1.29,3.500,Hill,5,5,,,,,,
2.78,0.400,Flat,5,5,,,,,,
0.83,4.200,Hill,5,5,,,,,,
1.14,-3.200,Abfahrt,5,5,,,,,,
1.79,1.300,Flat,5,5,,,,,,
2.94,0.300,Flat,5,5,,,,,,
2.41,1.600,Hill,5,5,,,,,,
0.79,3.500,Hill,5,5,,,,,,
2.97,-0.900,Flat,5,5,,,,,,
3.17,2.200,Flat,5,5,,,,,,
2.23,0.500,Flat,5,5,,,,,,
0.45,6.900,Hill,5,5,,,,,,
0.75,1.100,Flat,5,5,,,,,,
0.36,-4.200,Flat,5,5,,,,,,
1.45,2.700,Flat,5,5,,,,,,
0.46,8.300,Hill,5,5,,,,,,
1.13,-0.900,Flat,5,5,,,,,,
0.55,3.600,Flat,5,5,,,,,,
0.80,-2.400,Flat,5,5,,,,,,
1.05,1.200,Flat,5,5,,,,,,
0.25,-10.000,Abfahrt,5,5,,,,,,
0.49,-3.700,Abfahrt,5,5,,,,,,
1.07,-8.900,Abfahrt,5,5,,,,,,
0.84,-6.200,Abfahrt,5,5,,,,,,
0.66,2.700,Flat,5,5,,,,,,
1.05,-1.000,Flat,5,5,,,,,,
1.10,-4.400,Abfahrt,5,5,,,,,,
3.06,-0.800,Flat,5,5,,,,,,
1.52,1.400,Flat,5,5,,,,,,
2.41,0.100,Flat,5,5,,,,,,
2.40,1.400,Flat,5,5,,,,,,
1.25,3.000,Flat,5,5,,,,,,
2.97,-0.900,Flat,5,5,,,,,,
3.17,2.200,Flat,5,5,,,,,,
2.23,0.500,Flat,5,5,,,,,,
0.45,6.900,Hill,5,5,,,,,,
0.75,1.100,Flat,5,5,,,,,,
0.36,-4.200,Flat,5,5,,,,,,
1.45,2.700,Flat,5,5,,,,,,
0.46,8.300,Hill,5,5,,,,,,
1.13,-0.900,Flat,5,5,,,,,,
0.55,3.600,Flat,5,5,,,,,,
0.80,-2.400,Flat,5,5,,,,,,
1.05,1.200,Flat,5,5,,,,,,
0.25,-10.000,Abfahrt,5,5,,,,,,
0.49,-3.700,Abfahrt,5,5,,,,,,
1.07,-8.900,Abfahrt,5,5,,,,,,
0.72,-6.700,Abfahrt,5,5,,,,,,
1.83,0.200,Flat,5,5,,,,,,
1.10,-4.400,Abfahrt,5,5,,,,,,
3.06,-0.800,Flat,5,5,,,,,,
1.47,1.400,Flat,5,5,,,,,,
2.82,0.300,Flat,5,5,,,,,,
2.51,1.500,Flat,5,5,,,,,,
0.79,3.500,Flat,5,5,,,,,,
2.97,-0.900,Flat,5,5,,,,,,
3.17,2.200,Flat,5,5,,,,,,
2.23,0.500,Flat,5,5,,,,,,
0.45,6.900,Hill,5,5,,,,,,
0.75,1.100,Flat,5,5,,,,,,
0.36,-4.200,Flat,5,5,,,,,,
1.45,2.700,Hill,5,5,,,,,,
0.46,8.300,Hill,5,5,,,,,,
1.13,-0.900,Flat,5,5,,,,,,
0.55,3.600,Flat,5,5,,,,,,
0.80,-2.400,Flat,5,5,,,,,,
1.05,1.200,Flat,5,5,,,,,,
0.25,-10.000,Abfahrt,5,5,,,,,,
0.49,-3.700,Abfahrt,5,5,,,,,,
1.07,-8.900,Abfahrt,5,5,,,,,,
0.96,-5.500,Abfahrt,5,5,,,,,,
1.58,0.500,Flat,5,5,,,,,,
1.10,-4.400,Abfahrt,5,5,,,,,,
3.06,-0.800,Flat,5,5,,,,,,
1.47,1.400,Flat,5,5,,,,finish_flat,Ziel,null
