length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
1.11,-2.900,Abfahrt,5,5,start,Start,null,,,
0.23,-8.700,Abfahrt,5,5,,,,,,
0.57,-0.400,Flat,5,5,,,,,,
0.79,-6.500,Flat,5,5,,,,,,
0.47,7.700,Hill,5,5,,,,,,
0.81,4.300,Hill,5,5,,,,,,
0.49,8.600,Hill,5,5,,,,,,
1.14,-6.200,Abfahrt,5,5,,,,,,
1.02,1.500,Flat,5,5,,,,,,
0.51,4.700,Flat,5,5,,,,,,
0.62,-6.300,Flat,5,5,,,,,,
0.24,14.200,Flat,5,5,,,,,,
0.92,-1.200,Flat,5,5,,,,,,
1.70,4.000,Medium_Mountain,5,5,climb_start,Tarbena,,,,
0.58,7.100,Medium_Mountain,5,5,,,,,,
0.55,3.500,Medium_Mountain,5,5,,,,,,
1.29,7.700,Medium_Mountain,5,5,,,,,,
0.29,1.700,Medium_Mountain,5,5,,,,,,
1.19,6.200,Medium_Mountain,5,5,,,,,,
0.65,2.800,Medium_Mountain,5,5,,,,,,
1.24,6.000,Medium_Mountain,5,5,,,,climb_top,Tarbena,2
0.76,-2.500,Abfahrt,5,5,,,,,,
1.03,-6.400,Abfahrt,5,5,,,,,,
0.83,3.500,Flat,5,5,,,,,,
0.22,9.100,Flat,5,5,,,,,,
0.61,1.300,Flat,5,5,,,,,,
0.83,-3.900,Flat,5,5,,,,,,
1.23,0.200,Flat,5,5,,,,,,
1.57,6.100,Hill,5,5,,,,,,
0.60,-5.000,Flat,5,5,,,,,,
0.26,-10.800,Flat,5,5,,,,,,
0.24,3.800,Flat,5,5,,,,,,
0.55,-4.700,Abfahrt,5,5,,,,,,
1.49,-7.400,Abfahrt,5,5,,,,,,
3.39,-4.800,Abfahrt,5,5,,,,,,
1.27,-0.700,Flat,5,5,,,,,,
0.93,-3.000,Flat,5,5,,,,,,
1.40,1.600,Flat,5,5,,,,,,
0.50,-7.000,Abfahrt,5,5,,,,,,
1.80,-4.100,Abfahrt,5,5,,,,,,
0.93,-3.100,Abfahrt,5,5,,,,,,
1.00,-1.200,Flat,5,5,,,,,,
2.38,0.400,Flat,5,5,,,,,,
1.84,4.600,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
0.60,-6.300,Flat,5,5,,,,,,
0.27,0.700,Flat,5,5,,,,,,
2.23,-3.700,Abfahrt,5,5,,,,,,
1.36,-1.100,Flat,5,5,,,,,,
1.51,1.300,Medium_Mountain,5,5,climb_start,Alto Miserat,,,,
0.91,3.200,Medium_Mountain,5,5,,,,,,
0.41,9.300,Medium_Mountain,5,5,,,,,,
0.22,23.600,Medium_Mountain,5,5,,,,,,
0.20,8.000,Medium_Mountain,5,5,,,,,,
0.66,15.800,Medium_Mountain,5,5,,,,,,
0.60,5.700,Medium_Mountain,5,5,,,,,,
0.34,15.300,Medium_Mountain,5,5,,,,,,
0.73,2.900,Medium_Mountain,5,5,,,,,,
0.49,10.000,Medium_Mountain,5,5,,,,,,
0.61,4.900,Medium_Mountain,5,5,,,,,,
0.67,16.300,Medium_Mountain,5,5,,,,climb_top,Alto Miserat,1
1.17,-5.800,Abfahrt,5,5,,,,,,
1.12,1.500,Flat,5,5,,,,,,
0.59,-4.600,Flat,5,5,,,,,,
0.42,0.000,Flat,5,5,,,,,,
0.69,2.000,Hill,5,5,,,,,,
1.02,6.700,Hill,5,5,,,,,,
1.30,-4.300,Abfahrt,5,5,,,,,,
1.04,5.400,Flat,5,5,,,,,,
1.26,-1.700,Flat,5,5,,,,,,
2.43,1.700,Flat,5,5,,,,,,
0.93,-4.000,Flat,5,5,,,,,,
1.00,-0.700,Flat,5,5,,,,,,
