length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
83.10,-0.100,Flat,5,5,start,Start,null,,,
0.49,-2.900,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
7.99,-0.100,Flat,5,5,,,,,,
0.39,2.500,Flat,5,5,,,,,,
0.49,-3.300,Abfahrt,5,5,,,,,,
8.21,-0.100,Flat,5,5,,,,,,
0.20,5.700,Flat,5,5,,,,,,
1.61,-0.800,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.24,5.200,Flat,5,5,,,,,,
0.35,-2.900,Flat,5,5,,,,,,
0.50,2.500,Flat,5,5,,,,,,
1.18,-0.200,Flat,5,5,,,,,,
0.41,-2.900,Flat,5,5,,,,,,
0.27,4.900,Flat,5,5,,,,,,
12.17,0.100,Flat,5,5,,,,,,
0.27,4.100,Flat,5,5,,,,,,
40.43,0.200,Flat,5,5,,,,,,
1.39,6.600,Medium_Mountain,5,5,climb_start,Jebel Hafeet,,,,
0.22,3.200,Flat,5,5,,,,,,
0.23,14.100,Medium_Mountain,5,5,,,,,,
0.84,3.200,Medium_Mountain,5,5,,,,,,
0.38,9.600,Medium_Mountain,5,5,,,,,,
0.26,6.800,Medium_Mountain,5,5,,,,,,
0.29,16.700,Medium_Mountain,5,5,,,,,,
0.26,-0.300,Flat,5,5,,,,,,
0.51,11.600,Medium_Mountain,5,5,,,,,,
0.94,6.900,Medium_Mountain,5,5,,,,,,
0.32,16.200,Medium_Mountain,5,5,,,,,,
0.70,8.500,Medium_Mountain,5,5,,,,,,
0.25,3.100,Flat,5,5,,,,,,
0.36,9.000,Medium_Mountain,5,5,,,,,,
0.23,1.700,Flat,5,5,,,,,,
0.63,10.800,Medium_Mountain,5,5,,,,,,
0.58,7.800,Medium_Mountain,5,5,,,,,,
0.24,0.500,Flat,5,5,,,,,,
0.31,10.200,Medium_Mountain,5,5,,,,,,
0.53,-0.700,Flat,5,5,,,,,,
0.84,7.500,Medium_Mountain,5,5,,,,,,
0.50,-1.000,Flat,5,5,,,,finish_mountain,Jebel Hafeet,1
