length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
1.0,1.1,Flat,4,4,start,Bormio Start,,,,
1.0,0.5,Flat,4,4,,,,,,
1.0,1.9,Flat,4,4,,,,,,
1.0,1.0,Flat,4,4,,,,,,
1.0,1.7,Flat,4,4,,,,,,
1.0,3.5,High_Mountain,5,6,climb_start,Passo Gavia,,,,
1.0,4.2,High_Mountain,5,6,,,,,,
1.0,5.0,High_Mountain,5,6,,,,,,
1.0,6.1,High_Mountain,5,6,,,,,,
1.0,7.5,High_Mountain,5,6,,,,,,
1.0,8.2,High_Mountain,5,6,,,,,,
1.0,5.5,High_Mountain,5,6,,,,,,
1.0,4.0,High_Mountain,5,6,,,,,,
1.0,7.8,High_Mountain,5,6,,,,,,
1.0,8.5,High_Mountain,5,6,,,,,,
1.0,9.1,High_Mountain,5,6,,,,,,
1.0,8.4,High_Mountain,5,6,,,,,,
1.0,7.9,High_Mountain,5,6,,,,,,
1.0,9.5,High_Mountain,5,6,,,,,,
1.0,11.0,High_Mountain,5,6,,,,,,
1.0,8.5,High_Mountain,5,6,,,,,,
1.0,6.0,High_Mountain,5,6,,,,climb_top,Passo Gavia,HC
1.0,-8.5,Abfahrt,8,5,,,,,,
1.0,-8.5,Abfahrt,8,5,,,,,,
1.0,-8.5,Abfahrt,8,5,,,,,,
1.0,-8.5,Abfahrt,8,5,,,,,,
1.0,-8.5,Abfahrt,8,5,,,,,,
1.0,-6.0,Abfahrt,8,5,,,,,,
1.0,-6.0,Abfahrt,8,5,,,,,,
1.0,-6.0,Abfahrt,8,5,,,,,,
1.0,-6.0,Abfahrt,8,5,,,,,,
1.0,-6.0,Abfahrt,8,5,,,,,,
1.0,-6.0,Abfahrt,8,5,,,,,,
1.0,-6.0,Abfahrt,8,5,,,,,,
1.0,-3.0,Abfahrt,8,5,,,,,,
1.0,-3.0,Abfahrt,8,5,,,,,,
1.0,-3.0,Abfahrt,8,5,,,,,,
1.5,-0.3,Flat,3,4,,,,,,
1.5,-0.3,Flat,3,4,,,,,,
1.5,-0.7,Flat,3,4,,,,,,
1.5,-0.4,Flat,3,4,,,,,,
1.5,-1.3,Flat,3,4,,,,sprint_intermediate,Traghetto Sprint,Sprint
1.5,-0.3,Flat,3,4,,,,,,
1.5,-1.3,Flat,3,4,,,,,,
1.5,-0.8,Flat,3,4,,,,,,
1.5,-0.7,Flat,3,4,,,,,,
1.5,-0.9,Flat,3,4,,,,,,
1.5,-0.9,Flat,3,4,,,,,,
1.5,-0.7,Flat,3,4,,,,,,
1.0,8.5,High_Mountain,6,3,climb_start,Passo del Mortirolo,,,,
1.0,10.2,High_Mountain,6,3,,,,,,
1.0,11.5,High_Mountain,6,3,,,,,,
1.0,13.4,High_Mountain,6,3,,,,,,
1.0,14.8,High_Mountain,6,3,,,,,,
1.0,17.5,High_Mountain,6,3,,,,,,
1.0,15.2,High_Mountain,6,3,,,,,,
1.0,12.8,High_Mountain,6,3,,,,,,
1.0,11.9,High_Mountain,6,3,,,,,,
1.0,10.5,High_Mountain,6,3,,,,,,
1.0,9.8,High_Mountain,6,3,,,,,,
1.0,9.2,High_Mountain,6,3,,,,climb_top,Passo del Mortirolo,HC
1.0,-7.2,Abfahrt,7,4,,,,,,
1.0,-7.2,Abfahrt,7,4,,,,,,
1.0,-7.2,Abfahrt,7,4,,,,,,
1.0,-7.2,Abfahrt,7,4,,,,,,
1.0,-7.2,Abfahrt,7,4,,,,,,
1.0,-7.2,Abfahrt,7,4,,,,,,
1.0,-7.2,Abfahrt,7,4,,,,,,
1.0,-7.2,Abfahrt,7,4,,,,,,
1.0,-7.2,Abfahrt,7,4,,,,,,
1.0,-7.2,Abfahrt,7,4,,,,,,
1.0,-7.2,Abfahrt,7,4,,,,,,
1.0,-7.2,Abfahrt,7,4,,,,,,
1.2,0.2,Flat,4,5,,,,,,
1.2,0.2,Flat,4,5,,,,,,
1.2,0.2,Flat,4,5,,,,,,
1.2,0.2,Flat,4,5,,,,,,
1.2,0.2,Flat,4,5,,,,,,
1.2,0.2,Flat,4,5,,,,,,
1.2,0.2,Flat,4,5,,,,,,
1.2,0.2,Flat,4,5,,,,,,
1.0,4.5,Mountain,5,4,climb_start,Aprica Finale,,,,
1.0,5.2,Mountain,5,4,,,,,,
1.0,6.0,Mountain,5,4,,,,,,
1.0,3.8,Mountain,5,4,,,,,,
1.0,4.2,Mountain,5,4,,,,,,
1.0,5.5,Mountain,5,4,,,,,,
1.0,6.8,Mountain,5,4,,,,,,
1.0,7.2,Mountain,5,4,,,,,,
1.0,5.0,Mountain,5,4,,,,finish_mountain,Aprica Finale,3
