length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
0.84,1.500,Flat,5,5,start,Start,null,,,
1.28,-1.700,Flat,5,5,,,,,,
1.07,0.700,Flat,5,5,,,,,,
2.47,-1.800,Flat,5,5,,,,,,
0.99,0.000,Flat,5,5,,,,,,
0.81,-3.100,Flat,5,5,,,,,,
1.41,3.600,Flat,5,5,,,,,,
3.33,-2.500,Abfahrt,5,5,,,,,,
0.43,-5.100,Abfahrt,5,5,,,,,,
3.95,1.200,Flat,5,5,,,,,,
1.11,-2.100,Abfahrt,5,5,,,,,,
1.38,-0.100,Flat,5,5,,,,,,
1.87,-1.400,Flat,5,5,,,,,,
0.65,-4.900,Flat,5,5,,,,,,
3.29,-1.400,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
6.29,-0.500,Flat,5,5,,,,,,
2.23,-1.300,Flat,5,5,,,,,,
4.52,1.600,Flat,5,5,,,,,,
4.52,-0.200,Flat,5,5,,,,,,
4.11,0.700,Flat,5,5,,,,,,
1.26,2.300,Flat,5,5,,,,,,
0.50,-0.400,Flat,5,5,,,,,,
1.42,2.900,Flat,5,5,,,,,,
1.62,-0.100,Flat,5,5,,,,,,
2.59,1.200,Flat,5,5,,,,,,
0.67,-1.200,Flat,5,5,,,,,,
0.90,-3.800,Flat,5,5,,,,,,
2.20,-0.600,Flat,5,5,,,,,,
1.12,2.700,Flat,5,5,,,,,,
0.69,-1.200,Flat,5,5,,,,,,
0.61,4.600,Flat,5,5,,,,,,
1.17,1.100,Flat,5,5,,,,,,
1.70,-3.400,Abfahrt,5,5,,,,,,
0.97,2.600,Flat,5,5,,,,,,
0.78,-2.900,Flat,5,5,,,,,,
3.51,-0.100,Flat,5,5,,,,,,
0.72,6.500,Flat,5,5,,,,,,
0.65,1.500,Flat,5,5,,,,,,
0.72,-2.200,Flat,5,5,,,,,,
0.68,5.000,Flat,5,5,,,,sprint_intermediate,Sprint 3,Sprint
0.44,-3.200,Flat,5,5,,,,,,
1.22,-0.300,Flat,5,5,,,,,,
0.67,-4.300,Flat,5,5,,,,,,
0.64,6.400,Hill,5,5,,,,,,
0.54,-0.700,Flat,5,5,,,,,,
0.87,2.100,Hill,5,5,,,,,,
0.58,6.900,Hill,5,5,,,,,,
0.78,2.700,Hill,5,5,,,,,,
0.46,-1.100,Flat,5,5,,,,,,
0.50,-5.200,Flat,5,5,,,,,,
0.33,1.500,Flat,5,5,,,,,,
0.65,-2.800,Flat,5,5,,,,,,
0.42,3.600,Flat,5,5,,,,,,
0.56,-3.600,Flat,5,5,,,,,,
0.33,2.700,Flat,5,5,,,,,,
1.39,-3.800,Abfahrt,5,5,,,,,,
0.64,1.100,Flat,5,5,,,,,,
0.72,-4.700,Flat,5,5,,,,,,
1.36,-0.700,Flat,5,5,,,,,,
1.79,-2.700,Abfahrt,5,5,,,,,,
3.06,2.500,Flat,5,5,,,,,,
0.80,0.900,Flat,5,5,,,,,,
0.56,-2.500,Flat,5,5,,,,,,
1.29,1.200,Flat,5,5,,,,,,
0.78,4.400,Flat,5,5,,,,,,
0.45,0.400,Flat,5,5,,,,,,
0.92,5.200,Flat,5,5,,,,,,
0.97,-1.900,Flat,5,5,,,,,,
1.10,2.100,Flat,5,5,,,,,,
1.35,-2.700,Abfahrt,5,5,,,,,,
4.01,-1.100,Flat,5,5,,,,,,
0.93,1.100,Flat,5,5,,,,,,
1.05,4.800,Flat,5,5,,,,,,
1.30,-3.400,Abfahrt,5,5,,,,,,
3.56,1.000,Flat,5,5,,,,,,
4.38,-0.600,Flat,5,5,,,,,,
4.55,0.100,Flat,5,5,,,,,,
1.11,-6.500,Abfahrt,5,5,,,,,,
1.60,-2.700,Abfahrt,5,5,,,,,,
2.31,1.800,Hill,5,5,climb_start,Alto de los Madronos,null,,,
1.00,9.500,Hill,5,5,,,,,,
0.60,5.500,Hill,5,5,,,,,,
0.75,2.400,Hill,5,5,,,,climb_top,Alto de los Madronos,4
0.42,-8.100,Abfahrt,5,5,,,,,,
0.79,-3.900,Abfahrt,5,5,,,,,,
0.25,-10.400,Abfahrt,5,5,,,,,,
0.41,-2.400,Abfahrt,5,5,,,,,,
1.03,-8.800,Abfahrt,5,5,,,,,,
0.69,-6.100,Abfahrt,5,5,,,,,,
1.24,-4.600,Abfahrt,5,5,,,,,,
1.67,-1.800,Flat,5,5,,,,,,
2.81,0.200,Flat,5,5,,,,,,
0.84,1.200,Flat,5,5,,,,sprint_intermediate,Sprint 3,Sprint
0.66,4.800,Flat,5,5,,,,,,
0.68,-5.700,Flat,5,5,,,,,,
0.68,-0.900,Flat,5,5,,,,,,
0.95,4.700,Flat,5,5,,,,,,
0.65,-2.900,Flat,5,5,,,,,,
0.45,8.700,Hill,5,5,,,,,,
0.78,4.500,Hill,5,5,,,,,,
0.64,-5.900,Abfahrt,5,5,,,,,,
0.57,-11.900,Abfahrt,5,5,,,,,,
1.06,-0.500,Flat,5,5,,,,,,
0.67,2.200,Flat,5,5,,,,,,
0.49,0.000,Flat,5,5,,,,,,
0.32,-5.000,Flat,5,5,,,,,,
4.78,0.300,Flat,5,5,,,,,,
8.05,-0.100,Flat,5,5,,,,,,
0.88,2.000,Flat,5,5,,,,,,
3.36,0.300,Flat,5,5,,,,,,
0.90,-2.300,Flat,5,5,,,,,,
2.78,-0.500,Flat,5,5,,,,finish_flat,Ziel,null
