length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
0.94,1.400,Medium_Mountain,5,5,start|climb_start,Start|Anstieg 1,null|null,,,
0.94,5.300,Medium_Mountain,5,5,,,,,,
1.48,1.400,Medium_Mountain,5,5,,,,,,
0.50,7.800,Medium_Mountain,5,5,,,,,,
1.30,4.000,Medium_Mountain,5,5,,,,,,
1.20,7.000,Medium_Mountain,5,5,,,,climb_top,Anstieg 1,2
3.77,-6.500,Abfahrt,5,5,,,,,,
0.79,2.600,Hill,5,5,,,,,,
0.72,6.500,Hill,5,5,,,,,,
0.44,-0.100,Flat,5,5,,,,,,
0.60,5.000,Hill,5,5,,,,,,
0.62,2.000,Flat,5,5,,,,,,
0.90,-5.100,Abfahrt,5,5,,,,,,
0.50,4.700,Hill,5,5,,,,,,
0.97,7.900,Hill,5,5,,,,,,
0.50,5.000,Hill,5,5,,,,,,
0.74,-4.600,Abfahrt,5,5,,,,,,
1.11,4.300,Hill,5,5,,,,,,
0.62,0.000,Flat,5,5,,,,,,
0.44,4.700,Hill,5,5,,,,,,
0.73,-2.700,Abfahrt,5,5,,,,,,
1.72,-6.200,Abfahrt,5,5,,,,,,
0.40,-1.900,Flat,5,5,,,,,,
0.40,4.200,Hill,5,5,,,,,,
0.92,-0.300,Flat,5,5,,,,,,
1.88,-6.200,Abfahrt,5,5,,,,,,
0.59,-3.000,Abfahrt,5,5,,,,,,
1.40,7.400,Hill,5,5,,,,,,
0.62,3.600,Hill,5,5,,,,,,
0.37,9.300,Hill,5,5,,,,,,
6.14,1.300,Flat,5,5,,,,,,
0.69,-5.500,Abfahrt,5,5,,,,,,
1.62,4.900,Hill,5,5,,,,,,
0.72,0.200,Flat,5,5,,,,,,
0.64,6.100,Hill,5,5,,,,,,
0.39,-1.900,Flat,5,5,,,,,,
2.03,4.300,Hill,5,5,,,,,,
0.71,-5.800,Abfahrt,5,5,,,,,,
0.64,1.600,Flat,5,5,,,,,,
0.49,-8.500,Abfahrt,5,5,,,,,,
1.04,-2.800,Abfahrt,5,5,,,,,,
0.52,-6.600,Abfahrt,5,5,,,,,,
0.37,-11.200,Abfahrt,5,5,,,,,,
0.59,-7.700,Abfahrt,5,5,,,,,,
0.36,3.800,Flat,5,5,,,,,,
0.94,-6.600,Abfahrt,5,5,,,,,,
2.57,-1.600,Flat,5,5,,,,,,
0.38,5.000,Hill,5,5,,,,,,
1.06,-5.100,Abfahrt,5,5,,,,,,
0.49,2.900,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
0.63,-5.100,Abfahrt,5,5,,,,,,
0.87,-1.100,Flat,5,5,,,,,,
0.60,4.400,Hill,5,5,,,,,,
1.77,0.900,Flat,5,5,,,,,,
0.39,-2.800,Flat,5,5,,,,,,
1.26,1.300,Flat,5,5,,,,,,
1.08,9.100,Hill,5,5,,,,,,
0.37,2.700,Flat,5,5,,,,,,
0.45,-2.400,Flat,5,5,,,,,,
0.77,5.400,Hill,5,5,,,,,,
0.73,-4.900,Abfahrt,5,5,,,,,,
0.67,0.400,Flat,5,5,,,,,,
0.36,-4.800,Abfahrt,5,5,,,,,,
0.40,1.100,Flat,5,5,,,,,,
0.80,7.100,Hill,5,5,,,,,,
1.39,1.400,Flat,5,5,,,,,,
0.64,-6.600,Abfahrt,5,5,,,,,,
0.86,-1.900,Flat,5,5,,,,,,
0.67,5.200,Medium_Mountain,5,5,climb_start,Anstieg 2,null,,,
0.78,0.100,Medium_Mountain,5,5,,,,,,
4.96,5.300,Medium_Mountain,5,5,,,,climb_top,Anstieg 2,2
1.35,-0.800,Flat,5,5,,,,,,
1.60,-10.600,Abfahrt,5,5,,,,,,
2.10,-1.700,Flat,5,5,,,,,,
0.95,6.700,Hill,5,5,,,,,,
0.66,-6.500,Abfahrt,5,5,,,,,,
