length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
25.56,0.000,Flat,5,5,start,Start,null,,,
3.47,5.000,Hill,5,5,climb_start,Montefiore d'Aso,null,,,
1.99,0.300,Hill,5,5,,,,,,
1.64,5.600,Hill,5,5,,,,,,
4.15,2.600,Medium_Mountain,5,5,,,,climb_top,Montefiore d'Aso,3
0.70,-6.300,Abfahrt,5,5,,,,,,
0.40,-2.900,Abfahrt,5,5,,,,,,
0.45,-8.100,Abfahrt,5,5,,,,,,
0.58,-4.000,Abfahrt,5,5,,,,,,
2.76,-1.300,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
2.45,-6.200,Abfahrt,5,5,,,,,,
0.42,2.300,Hill,5,5,climb_start,Ripatransone,null,,,
1.68,5.900,Hill,5,5,,,,,,
0.68,9.100,Hill,5,5,,,,,,
3.13,1.900,Flat,5,5,,,,,,
1.66,5.800,Medium_Mountain,5,5,,,,,,
0.42,8.900,Medium_Mountain,5,5,,,,,,
0.67,4.800,Medium_Mountain,5,5,,,,,,
0.45,0.600,Flat,5,5,,,,climb_top,Ripatransone,2
6.92,-3.700,Abfahrt,5,5,,,,,,
0.42,-0.600,Flat,5,5,,,,,,
0.57,-5.500,Abfahrt,5,5,,,,,,
0.90,-1.700,Flat,5,5,,,,,,
3.51,-4.900,Abfahrt,5,5,,,,sprint_intermediate,Sprint 2,Sprint
77.61,0.000,Flat,5,5,,,,finish_flat,Ziel,null
