length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
0.60,0.800,Flat,5,5,start,Start,null,,,
0.36,-4.200,Abfahrt,5,5,,,,,,
0.66,1.700,Flat,5,5,,,,,,
0.70,5.900,Hill,5,5,,,,,,
1.61,-8.100,Abfahrt,5,5,,,,,,
2.59,-3.100,Abfahrt,5,5,,,,,,
0.85,2.500,Medium_Mountain,5,5,climb_start,Anstieg 1,null,,,
0.71,5.800,Medium_Mountain,5,5,,,,,,
1.00,0.600,Flat,5,5,,,,,,
0.67,-2.300,Abfahrt,5,5,,,,,,
0.98,0.800,Flat,5,5,,,,,,
0.70,-2.500,Abfahrt,5,5,,,,,,
3.07,5.900,Mountain,5,5,,,,,,
0.74,-1.100,Flat,5,5,,,,,,
0.47,-7.400,Abfahrt,5,5,,,,,,
0.48,8.200,Mountain,5,5,,,,,,
0.59,0.900,Flat,5,5,,,,,,
1.05,5.300,Mountain,5,5,,,,,,
0.78,12.300,Mountain,5,5,,,,,,
0.55,2.700,Medium_Mountain,5,5,,,,,,
6.73,6.800,Mountain,5,5,,,,climb_top,Anstieg 1,1
0.42,-1.900,Flat,5,5,,,,,,
2.39,-6.200,Abfahrt,5,5,,,,,,
0.37,-10.900,Abfahrt,5,5,,,,,,
0.35,-2.700,Abfahrt,5,5,,,,,,
2.02,-5.900,Abfahrt,5,5,,,,,,
0.90,5.100,Hill,5,5,,,,,,
6.81,-6.500,Abfahrt,5,5,,,,,,
2.51,-0.800,Flat,5,5,,,,,,
0.36,5.700,Hill,5,5,,,,,,
0.51,-1.300,Flat,5,5,,,,,,
0.75,2.300,Flat,5,5,,,,,,
0.49,-3.500,Abfahrt,5,5,,,,,,
0.75,0.800,Flat,5,5,,,,,,
0.43,-3.100,Abfahrt,5,5,,,,,,
3.10,1.100,Flat,5,5,,,,,,
0.46,8.200,Hill,5,5,,,,,,
0.44,2.400,Flat,5,5,,,,,,
0.68,5.500,Hill,5,5,,,,,,
0.85,-4.400,Abfahrt,5,5,,,,,,
1.08,-7.200,Abfahrt,5,5,,,,,,
1.99,-0.700,Flat,5,5,,,,,,
1.49,-4.700,Abfahrt,5,5,,,,,,
0.56,3.600,Hill,5,5,,,,,,
0.95,0.600,Flat,5,5,,,,,,
1.12,-2.700,Abfahrt,5,5,,,,,,
0.77,4.900,Hill,5,5,,,,,,
0.64,1.900,Flat,5,5,,,,,,
0.36,9.200,Hill,5,5,,,,,,
1.40,-0.200,Flat,5,5,,,,,,
1.81,5.600,Hill,5,5,,,,,,
3.42,-2.200,Abfahrt,5,5,,,,,,
0.52,-5.300,Abfahrt,5,5,,,,,,
1.25,-0.100,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
0.43,3.500,Hill,5,5,,,,,,
0.61,-2.800,Abfahrt,5,5,,,,,,
0.87,-6.600,Abfahrt,5,5,,,,,,
1.04,-0.300,Flat,5,5,,,,,,
2.57,5.500,Medium_Mountain,5,5,climb_start,Anstieg 2,null,,,
2.37,1.100,Medium_Mountain,5,5,,,,,,
0.47,-2.700,Abfahrt,5,5,,,,,,
1.37,0.800,Flat,5,5,,,,,,
0.88,6.100,Medium_Mountain,5,5,,,,,,
0.76,9.600,Medium_Mountain,5,5,,,,climb_top,Anstieg 2,3
3.88,-5.400,Abfahrt,5,5,,,,,,
0.48,4.500,Medium_Mountain,5,5,climb_start,Anstieg 3,null,,,
1.72,7.200,Medium_Mountain,5,5,,,,,,
1.03,2.000,Flat,5,5,,,,,,
0.61,4.700,Medium_Mountain,5,5,,,,,,
0.53,0.200,Flat,5,5,,,,,,
1.09,3.900,Medium_Mountain,5,5,,,,,,
0.81,8.200,Medium_Mountain,5,5,,,,,,
1.87,3.700,Medium_Mountain,5,5,,,,,,
2.54,1.000,Flat,5,5,,,,climb_top,Anstieg 3,2
5.10,-6.900,Abfahrt,5,5,,,,,,
4.46,-1.100,Flat,5,5,,,,,,
0.71,2.600,Medium_Mountain,5,5,climb_start,Anstieg 4,null,,,
2.53,7.100,Medium_Mountain,5,5,,,,,,
0.43,1.600,Flat,5,5,,,,climb_top,Anstieg 4,3
1.15,-3.900,Abfahrt,5,5,,,,,,
0.46,1.900,Flat,5,5,,,,,,
0.98,-2.800,Abfahrt,5,5,,,,,,
0.48,-5.600,Abfahrt,5,5,,,,,,
8.47,-1.700,Flat,5,5,,,,,,
0.57,4.900,Hill,5,5,,,,,,
0.79,1.800,Flat,5,5,,,,,,
0.40,-7.400,Abfahrt,5,5,,,,,,
0.53,0.400,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
1.25,4.300,Hill,5,5,,,,,,
0.78,0.300,Flat,5,5,,,,,,
1.85,3.100,Hill,5,5,,,,,,
8.69,-0.200,Flat,5,5,,,,,,
0.67,4.200,Hill,5,5,,,,,,
4.56,-0.500,Flat,5,5,,,,,,
0.86,-3.800,Abfahrt,5,5,,,,,,
0.69,2.100,Flat,5,5,,,,,,
0.40,-3.500,Abfahrt,5,5,,,,,,
0.38,3.100,Flat,5,5,,,,,,
0.76,-3.400,Abfahrt,5,5,,,,,,
32.42,0.300,Flat,5,5,,,,,,
1.76,3.000,Hill,5,5,,,,,,
1.15,0.200,Flat,5,5,,,,,,
0.61,-4.000,Abfahrt,5,5,,,,,,
0.45,-7.900,Abfahrt,5,5,,,,,,
0.64,2.000,Flat,5,5,,,,,,
0.67,-5.700,Abfahrt,5,5,,,,,,
2.56,5.300,Hill,5,5,climb_start,Anstieg 5,null,,,
1.49,0.300,Flat,5,5,,,,,,
4.08,4.300,Hill,5,5,,,,,,
0.79,1.300,Flat,5,5,,,,climb_top,Anstieg 5,3
1.19,-5.500,Abfahrt,5,5,,,,,,
0.86,-2.500,Abfahrt,5,5,,,,,,
0.83,-5.300,Abfahrt,5,5,,,,,,
0.69,-0.900,Flat,5,5,,,,,,
0.36,-7.600,Abfahrt,5,5,,,,,,
1.65,-2.000,Flat,5,5,,,,,,
1.52,3.400,Hill,5,5,,,,,,
0.92,-5.000,Abfahrt,5,5,,,,,,
2.54,-8.500,Abfahrt,5,5,,,,,,
1.07,8.700,Hill,5,5,climb_start,Zielanstieg,null,,,
0.56,4.400,Hill,5,5,,,,finish_mountain,Zielanstieg,2
