length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
23.16,0.600,Flat,5,5,start,Start,null,,,
1.05,5.300,Hill,5,5,,,,,,
0.45,-1.600,Flat,5,5,,,,,,
4.05,2.200,Flat,5,5,,,,,,
0.98,7.100,Hill,5,5,climb_start,Torre,null,,,
0.40,3.800,Hill,5,5,,,,,,
0.49,8.800,Hill,5,5,,,,,,
2.09,6.000,Hill,5,5,,,,climb_top,Torre,3
0.57,-2.300,Flat,5,5,,,,,,
0.94,1.400,Flat,5,5,,,,,,
0.59,-7.300,Abfahrt,5,5,,,,,,
1.74,1.100,Flat,5,5,,,,,,
0.71,-5.500,Abfahrt,5,5,,,,,,
0.58,-1.600,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
0.39,-5.900,Abfahrt,5,5,,,,,,
0.41,4.900,Hill,5,5,,,,,,
0.80,-8.600,Abfahrt,5,5,,,,,,
1.02,-2.300,Abfahrt,5,5,,,,,,
0.47,1.500,Medium_Mountain,5,5,climb_start,Leontica,null,,,
2.91,8.700,Medium_Mountain,5,5,,,,climb_top,Leontica,3
5.41,-6.900,Abfahrt,5,5,,,,,,
1.46,2.000,Hill,5,5,climb_start,Torre,null,,,
0.91,7.400,Hill,5,5,,,,,,
0.40,3.800,Hill,5,5,,,,,,
0.49,8.800,Medium_Mountain,5,5,,,,,,
2.09,6.000,Medium_Mountain,5,5,,,,,,
0.74,-1.600,Flat,5,5,,,,,,
0.77,1.600,Flat,5,5,,,,climb_top,Torre,3
0.59,-7.300,Abfahrt,5,5,,,,,,
1.74,1.100,Flat,5,5,,,,,,
0.71,-5.500,Abfahrt,5,5,,,,,,
0.58,-1.600,Flat,5,5,,,,,,
0.39,-5.900,Abfahrt,5,5,,,,,,
0.41,4.900,Hill,5,5,,,,,,
0.42,-10.700,Abfahrt,5,5,,,,,,
0.54,-5.600,Abfahrt,5,5,,,,,,
0.70,-2.400,Abfahrt,5,5,,,,,,
0.64,1.100,Medium_Mountain,5,5,climb_start,Leontica,null,,,
2.92,8.700,Medium_Mountain,5,5,,,,climb_top,Leontica,3
5.97,-6.600,Abfahrt,5,5,,,,,,
2.25,-1.900,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.51,5.500,Hill,5,5,,,,,,
0.70,0.000,Flat,5,5,,,,,,
0.51,-4.300,Abfahrt,5,5,,,,,,
0.59,-7.500,Abfahrt,5,5,,,,,,
14.09,-0.200,Flat,5,5,,,,,,
0.55,5.300,Mountain,5,5,climb_start,Cari,null,,,
0.46,0.700,Flat,5,5,,,,,,
0.42,6.400,Mountain,5,5,,,,,,
0.56,0.900,Flat,5,5,,,,,,
0.90,4.000,Mountain,5,5,,,,,,
1.27,7.900,Mountain,5,5,,,,,,
2.99,1.800,Flat,5,5,,,,,,
0.39,5.100,Mountain,5,5,,,,,,
1.75,0.700,Flat,5,5,,,,,,
1.02,4.600,Mountain,5,5,,,,,,
1.09,0.600,Mountain,5,5,,,,,,
7.45,8.400,Mountain,5,5,,,,,,
0.92,3.400,Mountain,5,5,,,,,,
0.63,8.900,Mountain,5,5,,,,,,
0.67,5.700,Mountain,5,5,,,,,,
1.81,9.600,Mountain,5,5,,,,finish_mountain,Cari,1
