length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
1.28,0.600,Flat,5,5,start,Start,null,,,
1.54,4.100,Hill,5,5,,,,,,
27.04,0.100,Flat,5,5,,,,,,
1.16,6.900,Hill,5,5,,,,,,
7.25,0.800,Flat,5,5,,,,,,
0.47,-4.300,Abfahrt,5,5,,,,,,
11.67,-0.200,Flat,5,5,,,,,,
1.49,-4.600,Abfahrt,5,5,,,,,,
1.98,2.400,Hill,5,5,climb_start,Anstieg 1,null,,,
0.68,6.000,Hill,5,5,,,,,,
1.65,2.500,Hill,5,5,,,,climb_top,Anstieg 1,HC
10.47,-0.500,Flat,5,5,,,,,,
1.04,4.700,Hill,5,5,,,,,,
6.03,1.000,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
1.75,3.900,Hill,5,5,,,,,,
1.88,-0.900,Flat,5,5,,,,,,
2.83,2.000,Flat,5,5,,,,,,
8.22,-2.100,Abfahrt,5,5,,,,,,
1.98,1.200,Flat,5,5,,,,,,
0.36,11.700,Hill,5,5,,,,,,
6.90,-0.700,Flat,5,5,,,,,,
0.99,-6.000,Abfahrt,5,5,,,,,,
26.36,0.400,Flat,5,5,,,,,,
0.83,4.000,Hill,5,5,climb_start,Anstieg 1,null,,,
0.42,10.200,Hill,5,5,,,,,,
0.86,0.500,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.74,8.200,Hill,5,5,,,,,,
1.68,0.700,Flat,5,5,,,,,,
0.99,5.800,Hill,5,5,,,,climb_top,Anstieg 1,4
11.56,-1.100,Flat,5,5,,,,,,
1.64,-4.800,Abfahrt,5,5,,,,,,
0.65,-0.800,Flat,5,5,,,,,,
0.48,2.100,Flat,5,5,,,,,,
1.59,-2.600,Abfahrt,5,5,,,,,,
0.59,0.500,Flat,5,5,,,,,,
0.41,-4.400,Abfahrt,5,5,,,,,,
0.66,-8.400,Abfahrt,5,5,,,,,,
0.51,-3.200,Abfahrt,5,5,,,,,,
1.66,2.100,Flat,5,5,,,,,,
0.70,-2.000,Flat,5,5,,,,,,
0.56,-5.400,Abfahrt,5,5,,,,,,
2.05,0.900,Flat,5,5,,,,,,
0.53,-2.200,Abfahrt,5,5,,,,,,
1.82,-5.800,Abfahrt,5,5,,,,,,
27.49,-0.700,Flat,5,5,,,,,,
1.13,2.900,Hill,5,5,,,,,,
10.48,-0.100,Flat,5,5,,,,finish_flat,Ziel,null
