length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
13.48,0.000,Flat,5,5,start,Start,null,,,
1.02,4.600,Hill,5,5,,,,,,
12.16,0.200,Flat,5,5,,,,,,
0.84,6.500,Medium_Mountain,5,5,climb_start,Ovindoli,null,,,
0.48,13.600,Medium_Mountain,5,5,,,,,,
6.75,5.100,Medium_Mountain,5,5,,,,,,
0.38,8.000,Medium_Mountain,5,5,,,,,,
2.01,4.400,Medium_Mountain,5,5,,,,climb_top,Ovindoli,2
0.57,-3.900,Abfahrt,5,5,,,,,,
14.03,-0.400,Flat,5,5,,,,,,
0.70,-4.200,Abfahrt,5,5,,,,,,
0.45,-7.900,Abfahrt,5,5,,,,,,
1.18,-1.000,Flat,5,5,,,,,,
14.14,-4.500,Abfahrt,5,5,,,,,,
3.87,0.800,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
1.25,7.300,Hill,5,5,,,,,,
1.74,-3.400,Abfahrt,5,5,,,,,,
9.11,0.300,Flat,5,5,,,,,,
6.41,4.100,Medium_Mountain,5,5,climb_start,Valico delle Cappanelle,null,,,
0.67,7.500,Medium_Mountain,5,5,,,,,,
0.39,0.300,Flat,5,5,,,,,,
0.62,6.900,Medium_Mountain,5,5,,,,,,
6.71,4.200,Medium_Mountain,5,5,,,,climb_top,Valico delle Cappanelle,2
6.92,-3.000,Abfahrt,5,5,,,,,,
0.41,4.100,Hill,5,5,,,,,,
1.47,-2.300,Abfahrt,5,5,,,,,,
0.40,-6.400,Abfahrt,5,5,,,,,,
2.13,-2.900,Abfahrt,5,5,,,,,,
0.44,1.900,Flat,5,5,,,,,,
0.67,-9.500,Abfahrt,5,5,,,,,,
0.86,-4.000,Abfahrt,5,5,,,,,,
0.43,-9.000,Abfahrt,5,5,,,,,,
4.22,-4.300,Abfahrt,5,5,,,,,,
0.46,1.000,Flat,5,5,,,,,,
2.85,-3.800,Abfahrt,5,5,,,,,,
0.62,-0.400,Flat,5,5,,,,,,
0.55,-6.900,Abfahrt,5,5,,,,,,
3.16,-2.900,Abfahrt,5,5,,,,,,
0.43,-7.600,Abfahrt,5,5,,,,,,
1.46,-1.000,Flat,5,5,,,,,,
0.42,3.100,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.94,-1.900,Flat,5,5,,,,,,
0.64,-5.600,Abfahrt,5,5,,,,,,
0.48,0.200,Flat,5,5,,,,,,
0.38,-5.300,Abfahrt,5,5,,,,,,
8.43,-1.500,Flat,5,5,,,,,,
0.49,3.100,Hill,5,5,,,,,,
0.39,-4.700,Abfahrt,5,5,,,,,,
15.47,-0.700,Flat,5,5,,,,,,
0.67,2.600,Hill,5,5,climb_start,Castellalto,null,,,
0.65,7.900,Hill,5,5,,,,,,
1.64,3.000,Medium_Mountain,5,5,,,,,,
0.51,6.700,Medium_Mountain,5,5,,,,,,
0.98,10.700,Medium_Mountain,5,5,,,,,,
0.64,7.400,Medium_Mountain,5,5,,,,,,
0.52,-0.100,Flat,5,5,,,,,,
0.74,4.900,Medium_Mountain,5,5,,,,,,
0.95,-2.500,Flat,5,5,,,,,,
0.82,4.800,Hill,5,5,,,,climb_top,Castellalto,3
1.08,-9.200,Abfahrt,5,5,,,,,,
0.59,-4.600,Abfahrt,5,5,,,,,,
0.44,-8.200,Abfahrt,5,5,,,,,,
2.22,-2.500,Abfahrt,5,5,,,,,,
0.83,0.700,Flat,5,5,,,,,,
0.49,-3.900,Abfahrt,5,5,,,,,,
1.03,3.600,Hill,5,5,,,,,,
0.69,-3.800,Abfahrt,5,5,,,,,,
0.35,-9.400,Abfahrt,5,5,,,,,,
1.34,-3.500,Abfahrt,5,5,,,,,,
0.49,0.200,Flat,5,5,,,,,,
1.94,-4.800,Abfahrt,5,5,,,,,,
3.90,-0.400,Flat,5,5,,,,,,
5.61,2.900,Hill,5,5,,,,,,
3.34,-0.700,Flat,5,5,,,,,,
0.95,-5.900,Abfahrt,5,5,,,,,,
0.60,-8.700,Abfahrt,5,5,,,,,,
1.74,-4.400,Abfahrt,5,5,,,,,,
2.12,5.000,Hill,5,5,climb_start,Mosciano Sant Angelo,null,,,
1.08,0.900,Flat,5,5,,,,,,
0.64,3.700,Hill,5,5,,,,climb_top,Mosciano Sant Angelo,4
0.71,-2.600,Abfahrt,5,5,,,,,,
1.62,-5.700,Abfahrt,5,5,,,,,,
0.45,-1.000,Flat,5,5,,,,,,
0.57,8.700,Hill,5,5,climb_start,Tortoreto,null,,,
0.45,4.900,Hill,5,5,,,,,,
0.71,9.500,Hill,5,5,,,,climb_top,Tortoreto,4
4.11,-4.300,Abfahrt,5,5,,,,,,
7.95,-0.100,Flat,5,5,,,,finish_flat,Ziel,null
