length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
7.29,1.200,Flat,5,5,start,Start,null,,,
0.61,-1.600,Flat,5,5,,,,,,
3.49,3.800,Hill,5,5,climb_start,Marcelinara,null,climb_top,Marcelinara,4
0.51,-4.500,Abfahrt,5,5,,,,,,
0.37,-9.500,Abfahrt,5,5,,,,,,
0.94,-2.200,Abfahrt,5,5,,,,sprint_intermediate,Sprint 1,Sprint
0.53,-5.800,Abfahrt,5,5,,,,,,
11.26,-0.800,Flat,5,5,,,,,,
0.46,-3.900,Abfahrt,5,5,,,,,,
32.96,-0.100,Flat,5,5,,,,,,
0.41,3.200,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
4.39,0.400,Flat,5,5,,,,,,
0.58,-4.700,Abfahrt,5,5,,,,,,
21.75,0.200,Flat,5,5,,,,,,
5.03,6.400,Hill,5,5,climb_start,Cozzo Tunno,null,,,
0.42,9.800,Hill,5,5,,,,,,
1.10,6.800,Hill,5,5,,,,,,
0.46,2.400,Flat,5,5,,,,,,
0.72,7.100,Hill,5,5,,,,,,
1.29,4.300,Hill,5,5,,,,,,
0.44,9.300,Hill,5,5,,,,,,
0.41,6.600,Hill,5,5,,,,,,
0.56,2.500,Flat,5,5,,,,,,
0.68,8.200,Hill,5,5,,,,,,
0.57,1.200,Flat,5,5,,,,,,
2.87,5.700,Hill,5,5,,,,climb_top,Cozzo Tunno,2
0.48,1.500,Flat,5,5,,,,,,
0.45,-2.200,Flat,5,5,,,,,,
0.43,5.300,Hill,5,5,,,,,,
0.39,1.300,Flat,5,5,,,,,,
0.46,-2.600,Flat,5,5,,,,,,
0.84,3.100,Hill,5,5,,,,,,
0.41,-3.400,Abfahrt,5,5,,,,,,
1.25,-7.600,Abfahrt,5,5,,,,,,
0.49,-2.900,Abfahrt,5,5,,,,,,
4.07,-6.700,Abfahrt,5,5,,,,,,
0.92,-3.400,Abfahrt,5,5,,,,,,
1.05,0.100,Flat,5,5,,,,,,
0.60,2.800,Hill,5,5,,,,,,
0.47,6.200,Hill,5,5,,,,,,
0.65,1.100,Flat,5,5,,,,,,
1.24,-7.000,Abfahrt,5,5,,,,,,
0.85,0.100,Flat,5,5,,,,,,
0.89,-3.600,Abfahrt,5,5,,,,,,
0.48,-8.300,Abfahrt,5,5,,,,,,
2.61,-5.300,Abfahrt,5,5,,,,,,
0.42,-9.800,Abfahrt,5,5,,,,,,
23.39,0.000,Flat,5,5,,,,finish_flat,Ziel,null
