length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
10.18,1.100,Flat,5,5,start,Start,null,,,
2.75,5.500,Hill,5,5,,,,,,
5.95,0.700,Flat,5,5,,,,,,
0.68,-11.300,Abfahrt,5,5,,,,,,
0.43,-6.300,Abfahrt,5,5,,,,,,
1.08,0.500,Flat,5,5,,,,,,
0.70,-3.000,Flat,5,5,,,,,,
0.78,1.500,Flat,5,5,,,,,,
0.84,-3.600,Abfahrt,5,5,,,,,,
0.92,0.200,Flat,5,5,,,,,,
0.69,-4.300,Abfahrt,5,5,,,,,,
41.82,-0.400,Flat,5,5,,,,,,
0.39,5.400,Hill,5,5,,,,,,
4.35,-0.500,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
0.43,-4.700,Abfahrt,5,5,,,,,,
0.43,5.100,Hill,5,5,,,,,,
27.88,0.300,Flat,5,5,,,,,,
3.16,6.000,Hill,5,5,climb_start,Colle Giovo,null,,,
2.16,1.700,Flat,5,5,,,,,,
1.71,5.800,Hill,5,5,,,,,,
0.52,9.400,Hill,5,5,,,,,,
0.76,2.800,Hill,5,5,,,,climb_top,Colle Giovo,3
5.61,-2.700,Abfahrt,5,5,,,,sprint_intermediate,Sprint 2,Sprint
4.25,1.600,Hill,5,5,climb_start,Bric Berton,null,,,
2.31,6.700,Hill,5,5,,,,,,
0.57,1.600,Hill,5,5,,,,,,
1.48,8.400,Medium_Mountain,5,5,,,,,,
1.15,3.300,Medium_Mountain,5,5,,,,climb_top,Bric Berton,3
1.10,-4.800,Abfahrt,5,5,,,,,,
1.35,2.100,Flat,5,5,,,,,,
1.00,-0.900,Flat,5,5,,,,,,
0.53,-6.200,Abfahrt,5,5,,,,,,
0.75,0.500,Flat,5,5,,,,,,
0.56,5.000,Hill,5,5,,,,,,
0.51,0.800,Flat,5,5,,,,,,
0.57,-3.200,Abfahrt,5,5,,,,,,
0.88,-6.000,Abfahrt,5,5,,,,,,
1.53,-1.200,Flat,5,5,,,,,,
0.54,-4.300,Abfahrt,5,5,,,,,,
1.20,1.400,Flat,5,5,,,,,,
3.19,-7.400,Abfahrt,5,5,,,,,,
0.81,-3.300,Abfahrt,5,5,,,,,,
0.77,1.800,Flat,5,5,,,,,,
1.51,-1.200,Flat,5,5,,,,,,
2.68,-5.100,Abfahrt,5,5,,,,,,
1.44,-0.100,Flat,5,5,,,,,,
0.60,-5.800,Abfahrt,5,5,,,,,,
16.10,-0.300,Flat,5,5,,,,,,
0.41,7.300,Hill,5,5,,,,,,
0.70,2.100,Flat,5,5,,,,,,
0.52,5.200,Hill,5,5,,,,,,
0.49,-4.300,Abfahrt,5,5,,,,,,
0.47,4.900,Hill,5,5,,,,,,
0.53,-1.300,Flat,5,5,,,,,,
0.68,-6.600,Abfahrt,5,5,,,,,,
0.44,-2.500,Abfahrt,5,5,,,,,,
1.05,2.800,Hill,5,5,,,,,,
1.89,-0.700,Flat,5,5,,,,,,
0.62,7.100,Hill,5,5,,,,,,
2.23,0.600,Flat,5,5,,,,,,
0.61,-4.900,Abfahrt,5,5,,,,,,
5.31,0.700,Flat,5,5,,,,finish_flat,Ziel,null
