length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
33.37,0.300,Flat,5,5,start,Start,null,,,
0.61,-4.600,Abfahrt,5,5,,,,,,
4.85,-0.400,Flat,5,5,,,,,,
0.41,-3.400,Abfahrt,5,5,,,,,,
10.27,0.100,Flat,5,5,,,,,,
0.55,-5.000,Abfahrt,5,5,,,,,,
19.89,0.200,Flat,5,5,,,,,,
0.52,-2.800,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
19.05,0.300,Flat,5,5,,,,,,
0.48,-4.600,Abfahrt,5,5,,,,,,
5.73,0.300,Flat,5,5,,,,,,
0.35,-3.900,Abfahrt,5,5,,,,,,
12.54,0.100,Flat,5,5,,,,,,
0.45,-5.200,Abfahrt,5,5,,,,,,
1.45,0.600,Flat,5,5,,,,,,
0.60,4.400,Hill,5,5,,,,,,
15.90,0.600,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
2.32,5.200,Hill,5,5,climb_start,Cote de la Croix des Cerisiers,null,,,
0.56,8.900,Hill,5,5,,,,,,
0.38,0.800,Flat,5,5,,,,,,
0.51,4.900,Hill,5,5,,,,,,
1.41,1.200,Flat,5,5,,,,,,
1.22,4.000,Hill,5,5,,,,climb_top,Cote de la Croix des Cerisiers,3
2.82,-1.200,Flat,5,5,,,,,,
1.01,-4.100,Abfahrt,5,5,,,,,,
0.50,-1.300,Flat,5,5,,,,,,
1.10,2.000,Flat,5,5,,,,,,
0.77,6.300,Hill,5,5,,,,,,
0.79,2.400,Flat,5,5,,,,,,
1.91,-6.100,Abfahrt,5,5,,,,,,
1.02,-1.900,Flat,5,5,,,,,,
0.73,-4.800,Abfahrt,5,5,,,,,,
5.36,-1.600,Flat,5,5,,,,,,
3.01,1.400,Flat,5,5,,,,,,
3.18,-3.300,Abfahrt,5,5,,,,,,
0.55,0.500,Flat,5,5,,,,,,
0.51,5.100,Hill,5,5,,,,,,
0.55,-4.400,Abfahrt,5,5,,,,,,
6.24,-0.200,Flat,5,5,,,,,,
1.25,3.800,Hill,5,5,,,,,,
0.61,0.000,Flat,5,5,,,,,,
0.45,-5.600,Abfahrt,5,5,,,,,,
1.15,1.000,Flat,5,5,,,,,,
0.37,3.900,Hill,5,5,climb_start,Cote de La Croix de La Liberation,null,,,
0.35,13.400,Hill,5,5,,,,,,
0.47,8.800,Medium_Mountain,5,5,,,,,,
0.88,-3.500,Abfahrt,5,5,,,,,,
0.80,4.900,Hill,5,5,,,,,,
0.79,10.400,Hill,5,5,,,,,,
2.26,3.500,Hill,5,5,,,,climb_top,Cote de La Croix de La Liberation,2
0.97,-0.300,Flat,5,5,,,,,,
1.40,-3.600,Abfahrt,5,5,,,,,,
0.48,-9.400,Abfahrt,5,5,,,,,,
0.82,-4.800,Abfahrt,5,5,,,,,,
0.51,-7.700,Abfahrt,5,5,,,,,,
3.54,-3.400,Abfahrt,5,5,,,,,,
6.41,-0.200,Flat,5,5,,,,,,
1.47,5.700,Hill,5,5,climb_start,Uchon,null,,,
0.48,2.300,Hill,5,5,,,,,,
0.89,6.700,Hill,5,5,,,,,,
0.77,-5.700,Abfahrt,5,5,,,,,,
0.35,2.900,Hill,5,5,,,,,,
0.84,8.000,Medium_Mountain,5,5,,,,,,
0.48,3.000,Hill,5,5,,,,,,
0.69,-5.700,Abfahrt,5,5,,,,,,
0.88,7.000,Medium_Mountain,5,5,,,,,,
0.96,12.900,Medium_Mountain,5,5,,,,finish_hill,Uchon,2
