length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
1.042,2.3,Medium_Mountain,5,5,start|climb_start,Prad am Stilfserjoch Start|Stilfser Joch,,,,
1.01,4.0,Medium_Mountain,5,5,,,,,,
1.019,6.8,Mountain,5,5,,,,,,
1.022,6.2,Mountain,5,5,,,,,,
1.016,5.7,Mountain,5,5,,,,,,
1.03,8.3,High_Mountain,5,5,,,,,,
1.013,4.1,Mountain,5,5,,,,,,
1.021,7.2,High_Mountain,5,5,,,,,,
1.015,8.5,High_Mountain,5,5,,,,,,
1.024,6.6,Mountain,5,5,,,,,,
1.025,7.5,High_Mountain,5,5,,,,,,
1.012,8.6,High_Mountain,5,5,,,,,,
1.019,8.3,High_Mountain,5,5,,,,,,
1.029,8.5,High_Mountain,5,5,,,,,,
1.035,9.0,High_Mountain,5,5,,,,,,
1.0,8.8,High_Mountain,5,5,,,,,,
1.007,9.1,High_Mountain,5,5,,,,,,
1.03,9.5,High_Mountain,5,5,,,,,,
1.018,8.3,High_Mountain,5,5,,,,,,
1.059,8.3,High_Mountain,5,5,,,,,,
1.012,8.7,High_Mountain,5,5,,,,,,
1.003,8.2,High_Mountain,5,5,,,,,,
1.02,7.8,High_Mountain,5,5,,,,,,
1.023,8.5,High_Mountain,5,5,,,,climb_top,Stilfser Joch,HC
1.018,-5.3,Abfahrt,5,5,,,,,,
1.008,-9.3,Abfahrt,5,5,,,,,,
1.026,-10.3,Abfahrt,5,5,,,,,,
1.011,-7.4,Abfahrt,5,5,,,,,,
1.023,-6.3,Abfahrt,5,5,,,,,,
1.028,-2.9,Flat,5,5,,,,,,
1.078,-6.6,Abfahrt,5,5,,,,,,
1.026,-8.2,Abfahrt,5,5,,,,,,
1.002,-6.8,Abfahrt,5,5,,,,,,
1.051,-7.6,Abfahrt,5,5,,,,,,
1.054,-8.6,Abfahrt,5,5,,,,,,
1.075,-7.2,Abfahrt,5,5,,,,,,
1.001,-8.6,Abfahrt,5,5,,,,,,
1.028,-7.7,Abfahrt,5,5,,,,,,
1.002,-8.7,Abfahrt,5,5,,,,,,
1.021,-4.3,Abfahrt,5,5,,,,,,
1.005,-8.8,Abfahrt,5,5,,,,,,
1.026,-8.1,Abfahrt,5,5,,,,,,
1.009,-7.8,Abfahrt,5,5,,,,,,
1.007,-6.2,Abfahrt,5,5,,,,,,
1.011,-3.1,Abfahrt,5,5,,,,sprint_intermediate,Bormio Zwischensprint,Sprint
1.038,2.6,Medium_Mountain,5,5,,,,,,
1.039,7.5,High_Mountain,5,5,climb_start,Umbrailpass,,,,
1.08,1.9,Medium_Mountain,5,5,,,,,,
1.068,1.6,Medium_Mountain,5,5,,,,,,
1.11,3.5,Medium_Mountain,5,5,,,,,,
1.039,4.3,Mountain,5,5,,,,,,
1.006,6.1,Mountain,5,5,,,,,,
1.0,8.0,High_Mountain,5,5,,,,,,
1.015,6.9,Mountain,5,5,,,,,,
1.039,6.3,Mountain,5,5,,,,,,
1.1,3.1,Medium_Mountain,5,5,,,,,,
1.046,2.1,Medium_Mountain,5,5,,,,,,
1.022,8.5,High_Mountain,5,5,,,,,,
1.034,7.8,High_Mountain,5,5,,,,,,
1.008,7.4,High_Mountain,5,5,,,,,,
1.052,7.2,High_Mountain,5,5,,,,,,
1.011,8.9,High_Mountain,5,5,,,,,,
1.024,7.9,High_Mountain,5,5,,,,,,
