length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
2.11,-0.900,Flat,5,5,start,Start,null,,,
2.67,1.200,Flat,5,5,,,,,,
2.19,0.200,Flat,5,5,,,,,,
4.03,1.300,Flat,5,5,,,,,,
2.66,2.400,Flat,5,5,,,,,,
1.74,0.800,Flat,5,5,,,,,,
0.85,4.700,Flat,5,5,,,,,,
0.83,-3.300,Flat,5,5,,,,,,
0.21,7.100,Flat,5,5,,,,,,
0.62,0.600,Flat,5,5,,,,,,
0.62,6.100,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
1.19,-1.800,Flat,5,5,,,,,,
0.36,6.100,Medium_Mountain,5,5,climb_start,Port del Oronet,,,,
0.55,4.200,Medium_Mountain,5,5,,,,,,
0.55,2.200,Medium_Mountain,5,5,,,,,,
1.02,5.500,Medium_Mountain,5,5,,,,,,
0.33,10.000,Medium_Mountain,5,5,,,,,,
1.52,4.300,Medium_Mountain,5,5,,,,climb_top,Port del Oronet,3
0.44,-2.500,Flat,5,5,,,,,,
0.38,-8.700,Flat,5,5,,,,,,
0.52,0.800,Flat,5,5,,,,,,
0.61,-3.900,Abfahrt,5,5,,,,,,
0.29,-9.700,Abfahrt,5,5,,,,,,
0.72,-4.200,Abfahrt,5,5,,,,,,
1.53,-6.900,Abfahrt,5,5,,,,,,
1.06,-3.700,Abfahrt,5,5,,,,,,
2.33,-0.700,Flat,5,5,,,,,,
1.35,-2.600,Abfahrt,5,5,,,,,,
3.29,-0.200,Flat,5,5,,,,,,
2.09,-2.900,Abfahrt,5,5,,,,,,
1.44,-1.000,Flat,5,5,,,,,,
2.11,2.900,Medium_Mountain,5,5,climb_start,Port del Garbi,,,,
1.08,4.100,Medium_Mountain,5,5,,,,,,
1.07,6.600,Medium_Mountain,5,5,,,,,,
0.40,0.000,Medium_Mountain,5,5,,,,,,
1.00,11.700,Medium_Mountain,5,5,,,,,,
0.62,15.000,Medium_Mountain,5,5,,,,,,
0.25,1.600,Medium_Mountain,5,5,,,,,,
0.70,8.100,Medium_Mountain,5,5,,,,,,
1.14,0.400,Medium_Mountain,5,5,,,,,,
0.84,5.600,Medium_Mountain,5,5,,,,climb_top,Port del Garbi,1
1.16,-5.300,Abfahrt,5,5,,,,,,
1.04,3.100,Flat,5,5,,,,,,
0.70,-1.400,Flat,5,5,,,,,,
1.23,-4.400,Abfahrt,5,5,,,,,,
1.20,-6.700,Abfahrt,5,5,,,,,,
0.30,0.300,Flat,5,5,,,,,,
0.37,-8.400,Flat,5,5,,,,,,
0.30,1.700,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.63,7.100,Hill,5,5,,,,,,
0.42,-3.800,Flat,5,5,,,,,,
0.55,1.600,Flat,5,5,,,,,,
0.33,-5.200,Flat,5,5,,,,,,
0.56,-10.200,Flat,5,5,,,,,,
0.26,-1.200,Flat,5,5,,,,,,
0.54,5.000,Flat,5,5,,,,,,
0.36,-5.000,Abfahrt,5,5,,,,,,
0.46,-12.000,Abfahrt,5,5,,,,,,
1.87,-3.200,Abfahrt,5,5,,,,,,
1.95,-1.900,Flat,5,5,,,,,,
0.82,-3.900,Flat,5,5,,,,,,
3.38,-1.300,Flat,5,5,,,,,,
2.57,-2.300,Abfahrt,5,5,,,,,,
2.23,-1.300,Flat,5,5,,,,,,
1.62,0.100,Flat,5,5,,,,,,
9.23,-0.500,Flat,5,5,,,,,,
9.15,0.000,Flat,5,5,,,,finish_flat,Ziel,null
