length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
2.44,-0.600,Flat,5,5,start,Start,null,,,
2.34,6.600,Hill,5,5,climb_start,Costa Saverino,null,,,
0.51,1.400,Hill,5,5,,,,climb_top,Costa Saverino,4
0.55,-2.000,Flat,5,5,,,,,,
1.12,-7.600,Abfahrt,5,5,,,,,,
1.41,-4.400,Abfahrt,5,5,,,,,,
0.50,2.100,Flat,5,5,,,,,,
13.53,-0.700,Flat,5,5,,,,,,
1.41,4.300,Hill,5,5,,,,,,
0.60,-3.000,Flat,5,5,,,,,,
25.75,1.400,Flat,5,5,,,,,,
1.17,-3.600,Abfahrt,5,5,,,,,,
1.68,1.800,Flat,5,5,,,,,,
0.74,-4.200,Abfahrt,5,5,,,,,,
0.45,-0.800,Flat,5,5,,,,,,
1.00,4.300,Medium_Mountain,5,5,climb_start,Sassotetto,null,,,
2.04,7.800,Medium_Mountain,5,5,,,,,,
0.38,3.400,Medium_Mountain,5,5,,,,,,
2.75,7.700,Medium_Mountain,5,5,,,,,,
0.37,13.900,Medium_Mountain,5,5,,,,,,
1.28,9.500,Medium_Mountain,5,5,,,,,,
0.71,5.100,Mountain,5,5,,,,,,
0.98,10.200,Mountain,5,5,,,,,,
0.49,7.500,Mountain,5,5,,,,,,
1.03,3.400,Mountain,5,5,,,,,,
1.45,8.200,Mountain,5,5,,,,,,
0.59,5.500,Mountain,5,5,,,,climb_top,Sassotetto,1
2.32,-2.300,Abfahrt,5,5,,,,sprint_intermediate,Sprint 1,Sprint
2.11,-5.400,Abfahrt,5,5,,,,,,
3.66,-9.100,Abfahrt,5,5,,,,,,
2.13,-5.700,Abfahrt,5,5,,,,,,
0.80,-1.200,Flat,5,5,,,,,,
0.77,-4.500,Abfahrt,5,5,,,,,,
0.35,-10.800,Abfahrt,5,5,,,,,,
1.29,0.400,Flat,5,5,,,,,,
0.96,-3.300,Abfahrt,5,5,,,,,,
1.26,-6.200,Abfahrt,5,5,,,,,,
0.52,9.300,Hill,5,5,,,,,,
0.66,4.800,Hill,5,5,,,,,,
0.41,2.000,Hill,5,5,,,,,,
1.18,-1.800,Hill,5,5,,,,,,
1.19,7.000,Hill,5,5,,,,,,
0.67,1.500,Hill,5,5,,,,,,
1.39,-5.700,Abfahrt,5,5,,,,,,
0.59,0.800,Flat,5,5,,,,,,
0.78,-3.500,Abfahrt,5,5,,,,,,
4.54,-7.000,Abfahrt,5,5,,,,,,
1.13,0.400,Flat,5,5,,,,,,
0.50,-4.800,Abfahrt,5,5,,,,,,
3.81,0.900,Flat,5,5,,,,,,
0.36,6.100,Hill,5,5,,,,,,
1.77,0.600,Flat,5,5,,,,,,
1.18,12.200,Hill,5,5,,,,,,
0.77,0.900,Flat,5,5,,,,,,
0.43,8.100,Hill,5,5,,,,,,
0.92,1.200,Flat,5,5,,,,,,
1.05,-5.000,Abfahrt,5,5,,,,,,
