length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
11.00,0.100,Flat,5,5,start,Start,null,,,
1.36,3.200,Hill,5,5,,,,,,
0.46,-6.700,Abfahrt,5,5,,,,,,
0.47,-3.000,Flat,5,5,,,,,,
14.73,0.500,Flat,5,5,,,,,,
0.52,5.400,Hill,5,5,,,,,,
0.46,-1.500,Flat,5,5,,,,,,
0.56,2.100,Flat,5,5,,,,,,
0.99,-4.000,Abfahrt,5,5,,,,,,
3.94,0.000,Flat,5,5,,,,,,
0.73,5.600,Hill,5,5,,,,sprint_intermediate,Sprint 1,Sprint
0.84,-2.400,Abfahrt,5,5,,,,,,
0.49,-6.100,Abfahrt,5,5,,,,,,
94.89,0.200,Flat,5,5,,,,,,
0.89,-6.700,Abfahrt,5,5,,,,,,
1.70,-0.500,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.81,-7.300,Abfahrt,5,5,,,,,,
2.37,-0.400,Flat,5,5,,,,,,
0.43,-3.500,Abfahrt,5,5,,,,,,
22.43,0.000,Flat,5,5,,,,,,
0.51,3.100,Hill,5,5,,,,,,
0.52,-3.800,Abfahrt,5,5,,,,,,
1.30,-0.500,Flat,5,5,,,,,,
0.60,2.300,Flat,5,5,,,,,,
2.30,5.700,Hill,5,5,climb_start,Bieno,null,climb_top,Bieno,4
0.84,-3.000,Abfahrt,5,5,,,,,,
0.94,-6.000,Abfahrt,5,5,,,,,,
0.47,1.100,Flat,5,5,,,,,,
0.96,-1.700,Flat,5,5,,,,,,
1.98,3.900,Hill,5,5,climb_start,Ungiasca,null,,,
2.78,9.200,Hill,5,5,,,,,,
1.21,1.000,Flat,5,5,,,,climb_top,Ungiasca,3
2.77,-6.300,Abfahrt,5,5,,,,,,
1.11,-9.700,Abfahrt,5,5,,,,,,
0.56,-2.500,Abfahrt,5,5,,,,,,
0.90,-5.400,Abfahrt,5,5,,,,,,
4.21,-1.000,Flat,5,5,,,,,,
0.55,4.200,Hill,5,5,,,,,,
0.43,-3.700,Abfahrt,5,5,,,,,,
1.27,-0.600,Flat,5,5,,,,finish_flat,Ziel,null
