length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
3.44,1.100,Flat,5,5,start,Start,null,,,
1.38,4.300,Hill,5,5,,,,,,
0.52,0.400,Flat,5,5,,,,,,
0.94,3.200,Hill,5,5,,,,,,
3.33,0.200,Flat,5,5,,,,,,
0.57,4.000,Hill,5,5,,,,,,
0.81,-4.800,Abfahrt,5,5,,,,,,
1.22,-0.600,Flat,5,5,,,,,,
0.55,2.700,Flat,5,5,,,,,,
0.53,-1.700,Flat,5,5,,,,,,
0.54,3.800,Hill,5,5,,,,,,
3.40,0.000,Flat,5,5,,,,,,
0.59,5.100,Hill,5,5,,,,,,
0.81,-1.000,Flat,5,5,,,,,,
0.72,4.500,Hill,5,5,,,,,,
1.55,-1.900,Flat,5,5,,,,,,
0.52,4.000,Hill,5,5,,,,,,
0.93,-0.600,Flat,5,5,,,,,,
0.72,4.000,Hill,5,5,,,,,,
1.24,-1.500,Flat,5,5,,,,,,
0.63,4.500,Hill,5,5,,,,,,
0.60,-1.800,Flat,5,5,,,,,,
0.45,5.300,Hill,5,5,,,,,,
0.86,0.500,Flat,5,5,,,,,,
1.18,-3.700,Abfahrt,5,5,,,,,,
0.63,-7.100,Abfahrt,5,5,,,,,,
0.87,-2.000,Flat,5,5,,,,,,
1.19,-5.400,Abfahrt,5,5,,,,,,
0.43,-1.000,Flat,5,5,,,,,,
0.67,3.000,Hill,5,5,,,,,,
0.45,-4.200,Abfahrt,5,5,,,,,,
0.66,3.100,Hill,5,5,,,,,,
0.94,-2.900,Flat,5,5,,,,,,
1.41,0.800,Flat,5,5,,,,,,
0.45,-3.900,Abfahrt,5,5,,,,,,
0.39,4.600,Hill,5,5,,,,,,
1.78,0.600,Flat,5,5,,,,,,
1.08,5.600,Hill,5,5,,,,,,
0.38,10.900,Hill,5,5,,,,,,
2.14,2.200,Flat,5,5,,,,,,
0.62,5.400,Hill,5,5,,,,,,
0.95,-0.500,Flat,5,5,,,,,,
0.52,8.700,Hill,5,5,,,,,,
0.39,3.700,Flat,5,5,,,,,,
1.08,-4.300,Abfahrt,5,5,,,,,,
0.86,3.000,Hill,5,5,,,,,,
0.81,-5.300,Abfahrt,5,5,,,,,,
0.78,1.900,Flat,5,5,,,,,,
1.76,8.400,Hill,5,5,,,,,,
0.73,0.000,Flat,5,5,,,,,,
1.00,-4.300,Abfahrt,5,5,,,,,,
0.41,3.400,Flat,5,5,,,,,,
0.53,-1.400,Flat,5,5,,,,,,
2.34,-6.600,Abfahrt,5,5,,,,,,
2.93,-3.600,Abfahrt,5,5,,,,,,
0.80,4.200,Hill,5,5,,,,,,
0.69,-2.700,Flat,5,5,,,,,,
9.26,0.800,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
2.20,7.400,Hill,5,5,climb_start,Monte Santa Croce,null,,,
0.77,13.700,Hill,5,5,,,,,,
0.53,5.900,Hill,5,5,,,,climb_top,Monte Santa Croce,3
0.76,-5.400,Abfahrt,5,5,,,,,,
0.40,0.800,Flat,5,5,,,,,,
0.42,-10.800,Abfahrt,5,5,,,,,,
0.57,-2.800,Abfahrt,5,5,,,,,,
0.54,-10.100,Abfahrt,5,5,,,,,,
0.40,-14.200,Abfahrt,5,5,,,,,,
1.77,-4.400,Abfahrt,5,5,,,,,,
1.42,-1.100,Flat,5,5,,,,,,
0.64,-4.800,Abfahrt,5,5,,,,,,
0.35,-8.600,Abfahrt,5,5,,,,,,
6.60,-1.000,Flat,5,5,,,,,,
1.35,2.300,Medium_Mountain,5,5,climb_start,Monte delle Cesane,null,,,
1.36,10.600,Medium_Mountain,5,5,,,,,,
0.60,14.700,Medium_Mountain,5,5,,,,,,
0.71,2.800,Medium_Mountain,5,5,,,,,,
0.48,10.800,Medium_Mountain,5,5,,,,,,
0.39,6.600,Medium_Mountain,5,5,,,,,,
0.39,-2.400,Flat,5,5,,,,,,
0.68,1.500,Flat,5,5,,,,,,
0.89,8.700,Medium_Mountain,5,5,,,,,,
0.65,3.700,Medium_Mountain,5,5,,,,,,
0.68,9.700,Medium_Mountain,5,5,,,,,,
0.40,3.500,Medium_Mountain,5,5,,,,climb_top,Monte delle Cesane,2
3.71,-1.300,Flat,5,5,,,,,,
2.49,-5.700,Abfahrt,5,5,,,,,,
